# residual, uncalibrated_uncertainty_estimate, calibrated_uncertainty_estimate
3.936915450390731097e-01,2.651021853532433137e-01,2.709834545816502960e-01
1.010735820378938221e-01,2.917908754767731816e-01,2.787218229611345133e-01
2.610674938300153874e-02,6.178562085559937689e-01,3.732642546603825995e-01
1.125570266155407175e-03,4.397715207532600368e-01,3.216287150147703056e-01
4.815711515951915933e-01,4.141462917740148519e-01,3.141986965038503499e-01
1.894847119585690021e-01,4.500041565050277304e-01,3.245956611096798561e-01
1.600387837510755251e-01,2.559673973440251826e-01,2.683348287271538624e-01
-4.077084965640387360e-01,5.139223564958527168e-01,3.431287017120160376e-01
2.510431490216722406e-01,3.019693265720087560e-01,2.816730582500501789e-01
8.080728226780409251e-02,3.263062149211209406e-01,2.887295232314383009e-01
-3.592462276915436847e-01,5.464629209526998821e-01,3.525638172563876349e-01
-3.342986676378708055e-01,3.119794031747191720e-01,2.845754734641388062e-01
-2.846503571744367356e-02,5.274126280803766997e-01,3.470401972023210435e-01
-7.014232872634054705e-02,4.190655792269764590e-01,3.156250407080580800e-01
-1.848566418582478221e-01,2.584583415210071067e-01,2.690570763745654959e-01
-5.485717049065440276e-02,3.345377671797702401e-01,2.911162564662868601e-01
1.162083862933338679e-01,3.482363066593836542e-01,2.950881390976003438e-01
-1.743409893156850632e-01,2.338168727476359898e-01,2.619122984968461632e-01
8.386273784288299227e-02,3.291272596849382226e-01,2.895474833297567718e-01
3.063723807792387288e-01,2.620398090868721885e-01,2.700955205707984419e-01
-2.815763562925955865e-01,2.600264114219015266e-01,2.695117372246011445e-01
3.025379375860918763e-01,1.742894408897409653e-01,2.446523582649008655e-01
-1.446856907919492896e-01,2.454126955043250402e-01,2.652744997790796866e-01
1.400213002671891471e-01,3.069003260099056329e-01,2.831027983366883882e-01
-1.996041984883869247e-01,4.472569615431158940e-01,3.237991137134930142e-01
7.579010886565737404e-02,1.703975712025710687e-01,2.435239131750567554e-01
1.451847988734533412e-01,3.626880489133887386e-01,2.992784123844954847e-01
-2.587532908242428098e-01,2.507741739126312930e-01,2.668290569637931653e-01
5.508805987711521412e-01,2.734063794957855564e-01,2.733912502835866842e-01
3.929560138611761788e-01,2.934444348957813697e-01,2.792012714414617292e-01
7.111299856833400712e-01,3.131872469370494683e-01,2.849256869790963154e-01
-1.261411989091232311e-01,2.651906556720867725e-01,2.710091064931788307e-01
-5.535457466362158074e-01,4.348443828081651752e-01,3.202000945654638331e-01
3.454800487318052671e-01,3.847056931543341163e-01,3.056624140419859081e-01
4.552385375857070926e-01,2.869049384503148392e-01,2.773051486914459574e-01
1.747043516842122779e-01,3.940951126786743086e-01,3.083848701390278224e-01
-2.619008065032618071e-01,2.433166738254616823e-01,2.646667596536799172e-01
-8.338390470755242811e-02,3.798525008934696134e-01,3.042552340958288859e-01
1.244076004675514074e-01,3.030317728503332253e-01,2.819811138588879662e-01
1.664608791679042521e-01,5.185594481708741821e-01,3.444732234335642351e-01
-6.223752521001673504e-02,1.918684211790347149e-01,2.497493721904480990e-01
6.136821378448369391e-01,4.479454782324039375e-01,3.239987486806821804e-01
-2.186829855312433929e-02,2.088163680754525631e-01,2.546634183932922624e-01
2.312293180143629723e-01,2.597908178268837354e-01,2.694434270146336963e-01
-1.801191376222872620e-01,1.605860704792287930e-01,2.406790749083086989e-01
-2.033047256142369030e-01,3.559226785766500534e-01,2.973167976463048090e-01
-1.811440730094029117e-01,4.588198336634199959e-01,3.271517609800927429e-01
-2.236278540662446981e-02,3.340324310319315315e-01,2.909697345782007449e-01
-4.987702250667331305e-01,3.480816314333252670e-01,2.950432911161939842e-01
-1.205982096074217774e-01,1.799921319130583230e-01,2.463058498258786366e-01
-5.103720535636228073e-01,2.668111389515867571e-01,2.714789645683231556e-01
-4.512011993856298031e-01,3.564941074775370145e-01,2.974824830852409452e-01
3.559239342899412906e-01,3.892445442061742700e-01,3.069784509586040988e-01
3.844806285325900741e-01,4.265490814460406455e-01,3.177948773194378962e-01
1.610913206359231020e-02,3.239662169502879885e-01,2.880510423385305163e-01
-3.459359509596642290e-01,2.315924291668410850e-01,2.612673225243313802e-01
-5.824908532268250477e-02,2.894243050086212632e-01,2.780356373898755229e-01
-2.525887733104708044e-01,3.604889749823258493e-01,2.986407923254547070e-01
2.200903578489563639e-01,2.517808578810045717e-01,2.671209443270521344e-01
1.466429741143813192e-01,2.579729951722383730e-01,2.689163505157456391e-01
-9.831758473795405850e-02,2.459798153637840490e-01,2.654389358142504873e-01
3.213559752087573052e-01,3.835114768608994806e-01,3.053161518027899812e-01
1.296892495800910095e-01,2.759140248784232585e-01,2.741183404347385388e-01
2.519404792459865039e-01,2.719436894866534282e-01,2.729671442647724766e-01
1.440868420040794240e-01,3.759470964321117159e-01,3.031228646069934474e-01
6.445147489286615627e-01,3.289721303126252883e-01,2.895025036689386488e-01
3.615021772233727448e-01,3.299299891483964409e-01,2.897802342166887479e-01
2.081913080406453398e-01,3.279815194755712482e-01,2.892152766996736735e-01
-6.568394777927467898e-02,3.362151807593449782e-01,2.916026214449882747e-01
3.034469545254058973e-02,3.081633867662829096e-01,2.834690219832322056e-01
1.153160068787484893e-01,4.512965380058815423e-01,3.249703862870545468e-01
5.610557416587854535e-02,4.421822461247234548e-01,3.223277032715864410e-01
1.547886533778191354e-01,3.936959327789762431e-01,3.082691281861911770e-01
1.539794558276338932e-01,1.913090575513415048e-01,2.495871850696437522e-01
2.394485956026198292e-01,2.016720235075414591e-01,2.525919203227399157e-01
2.133555227382990388e-02,2.741497846070025668e-01,2.736068001130897986e-01
1.584740848514594735e-01,3.777054463191632516e-01,3.036326970155174276e-01
-6.445150919453579430e-02,3.378756216907584098e-01,2.920840652153710582e-01
-5.261955501333810681e-02,2.669055795859088254e-01,2.715063475689498129e-01
1.129903621953926296e-01,3.385190596565912369e-01,2.922706296359519618e-01
-1.969657837202540007e-01,2.893259148635553002e-01,2.780071092311721115e-01
2.334144013025636899e-01,2.964291485227220635e-01,2.800666872204163882e-01
2.549242712328650233e-03,3.230867741819486993e-01,2.877960484786377116e-01
6.438320132335344226e-02,3.622503079659447067e-01,2.991514896808922797e-01
2.109667443798027842e-01,2.771155815737762484e-01,2.744667310187065556e-01
-1.007033944627213906e-01,2.799894855766885682e-01,2.753000176190932291e-01
-3.900368240129770646e-03,2.586773090870553848e-01,2.691205658782240828e-01
2.479426160999963213e-01,3.598925739005597313e-01,2.984678662188804399e-01
1.142680140385601145e-01,3.631621346614760104e-01,2.994158732394561762e-01
1.433575261033833703e-01,2.827024352690284403e-01,2.760866356215940232e-01
2.626254907175329389e-01,3.436818556306267536e-01,2.937675789778000368e-01
-5.046202841335566402e-01,3.528501512406886365e-01,2.964259203394136177e-01
-1.256906259271163839e-01,2.157653617696777826e-01,2.566782746048085762e-01
-2.406029970857963829e-01,2.349438071800355743e-01,2.622390524041031123e-01
5.125736600709508428e-01,4.503542306237565684e-01,3.246971648731957760e-01
-1.379481419443540080e-01,3.306378698744390499e-01,2.899854837737670388e-01
8.305736635978220317e-01,4.564396875726314251e-01,3.264616391658612948e-01
1.709694201970625438e-01,2.737461739923190973e-01,2.734897734773188427e-01
-5.633106461938392623e-02,3.053652327669068023e-01,2.826576990472066120e-01
-3.638262541043572051e-01,3.839244818837398987e-01,3.054359023411087892e-01
-3.605778815563430439e-02,2.862497027737702648e-01,2.771151635323012563e-01
-3.895343060266771573e-01,2.146594712867862242e-01,2.563576223770532847e-01
3.857633549499664416e-01,6.192873463083684582e-01,3.736792121228283969e-01
1.851594851659916705e-02,3.217639305356431723e-01,2.874124908219602426e-01
1.509911952490388953e-01,1.965960028774645929e-01,2.511201314355526182e-01
1.838971333291900545e-01,3.302867513870961225e-01,2.898836771962493564e-01
1.118255370999695630e-01,2.735408347783051530e-01,2.734302355054873401e-01
5.475603005620024999e-02,4.230056386591558582e-01,3.167674583831909807e-01
5.217916856704851725e-01,2.515835197768135356e-01,2.670637262718208449e-01
-3.725567778849450673e-02,3.558590027623972363e-01,2.972983348852898944e-01
-1.588967546993012292e-01,3.496877309971398451e-01,2.955089786423108489e-01
2.617995758897219416e-02,3.245218918683568377e-01,2.882121599203734119e-01
8.881456193524162046e-02,4.059016111597303911e-01,3.118081567108061392e-01
5.461019357849528078e-01,2.346488618974271190e-01,2.621535332108398952e-01
-1.000449979977765247e-01,1.985453452351080561e-01,2.516853419869643504e-01
3.062715070368153825e-01,3.219716796941636816e-01,2.874727275556372419e-01
2.790173059779932907e-01,2.607322417529913117e-01,2.697163922709936434e-01
8.445900228729646964e-02,3.288967001021206316e-01,2.894806327283594993e-01
2.090410868338758998e-01,4.967016335798812854e-01,3.381355642793428262e-01
1.784760459991556747e-01,2.444398690321043233e-01,2.649924293748555648e-01
-6.578279617080660113e-01,5.530027094607559146e-01,3.544600246897616769e-01
7.648992875374084344e-01,3.541429675115548292e-01,2.968007715780711653e-01
-1.299221816898567814e-03,2.228119274785095860e-01,2.587214217586326082e-01
3.805351346309526761e-01,2.391260464477588110e-01,2.634516899653693289e-01
4.279059578315016488e-01,2.479948195460952853e-01,2.660231849691079842e-01
2.278752371409211996e-01,2.238680938051895442e-01,2.590276564995669384e-01
-1.443140701080731780e-01,2.364331848438681882e-01,2.626708964910765554e-01
-1.196539499558660069e-01,4.834490821062986110e-01,3.342929955809171849e-01
2.023809131851792287e-01,2.226092790637139718e-01,2.586626639822880991e-01
-2.791920617371339008e-01,7.477529824256573532e-01,4.109277399366343397e-01
1.856856799394211999e-01,3.808970663774386978e-01,3.045581051799485239e-01
-1.384135321759196180e-01,2.031123701528222414e-01,2.530095478977069101e-01
-3.059937269253679704e-01,2.813447193545062230e-01,2.756929667733803990e-01
1.269161134781436329e-01,3.419666219234591131e-01,2.932702480776496201e-01
2.643176174455633687e-01,4.950810062000585710e-01,3.376656644224034221e-01
-2.406860253534331417e-01,4.469797371432596145e-01,3.237187326786823416e-01
-2.147102154195002222e-01,6.373803154542250216e-01,3.789252567837404495e-01
-2.311129059137973785e-01,4.828744736439711804e-01,3.341263882302050181e-01
2.222682393577063709e-01,2.292102101139672776e-01,2.605765996560887587e-01
-5.355085554731180142e-02,3.905110916022937473e-01,3.073456855540782628e-01
4.572895258665550799e-01,2.856287643581862379e-01,2.769351228417119559e-01
2.053083725005778459e-01,3.604628676572828039e-01,2.986332225235029947e-01
1.511310864889956473e-01,1.627559540602083188e-01,2.413082312442882682e-01
-1.744068705031577293e-01,2.165904446940756511e-01,2.569175068632318926e-01
3.567123334332035212e-01,3.139357948075416904e-01,2.851427279483134680e-01
1.167630891261719900e-01,3.942130558829342046e-01,3.084190676945539611e-01
-4.132318949789441920e-01,3.960832468905788883e-01,3.089613283634053964e-01
2.139936684181933668e-01,3.316874745535345337e-01,2.902898159692430258e-01
-4.324043668312221866e-01,2.427358738426842466e-01,2.644983570756318514e-01
7.717513496750232072e-02,2.070514714259423517e-01,2.541516877552424947e-01
-1.932938659651235042e-02,3.088542393701090294e-01,2.836693342473256552e-01
-3.260547976355839817e-01,6.184078639522623266e-01,3.734242067844882884e-01
-2.844445247618090922e-01,3.458868319908394162e-01,2.944069104423419070e-01
1.355439744482624283e-02,2.744598422015024908e-01,2.736967011113775050e-01
2.090299333431119844e-01,3.515532367485670329e-01,2.960498808241628921e-01
1.914946565569558279e-01,3.285426279617307266e-01,2.893779697410578389e-01
-1.778330253707553765e-01,3.143589528054132054e-01,2.852654223351529517e-01
6.114618617739587814e-01,4.070586709992426444e-01,3.121436454603029875e-01
2.709231084091473507e-01,2.226909129812587873e-01,2.586863336836970895e-01
-3.887994163166407779e-01,3.980851872183569506e-01,3.095417896621198151e-01
3.506006404519926289e-01,4.941179534614675850e-01,3.373864279059017313e-01
-2.537211077151794170e-01,2.728078803296125066e-01,2.732177158388003346e-01
-5.303175885882495388e-02,4.751815381927849136e-01,3.318958265891004400e-01
2.307694610182604855e-01,2.778311879363568604e-01,2.746742206190848634e-01
1.358409583590940162e-01,4.087309524855561316e-01,3.126285223918942036e-01
-3.569105825115804174e-03,4.549028226915917683e-01,3.260160261910794444e-01
4.174339041886174217e-01,3.589786653394015925e-01,2.982028790247291949e-01
6.319653880213891295e-01,2.399974113911020890e-01,2.637043416651473349e-01
-9.234349166995869940e-02,2.967662778029481752e-01,2.801644376364099687e-01
-2.236650980517105869e-01,5.054595275277715682e-01,3.406749099453738605e-01
-8.450464610701446944e-02,2.507048032768116053e-01,2.668089429929610956e-01
3.253310261891606547e-01,5.470843431167897730e-01,3.527439982095421644e-01
4.812748480377543880e-01,5.468066327985163788e-01,3.526634762830018754e-01
6.413835881402821792e-01,3.897921464186419049e-01,3.071372278646973264e-01
-2.339885462744229760e-01,2.304704738550116816e-01,2.609420123098521449e-01
-5.312993910278920179e-02,2.437181569991468122e-01,2.647831694393142365e-01
1.414169586942335688e-01,2.983013985621256192e-01,2.806095449041898782e-01
1.775533009697548986e-02,1.504424176141243852e-01,2.377379293436343577e-01
-2.081371531276601516e-01,2.882990863772882939e-01,2.777093809780242228e-01
-2.468906251625808124e-01,3.390030313411080964e-01,2.924109569117642193e-01
-5.341792524930315950e-02,5.683201918546951781e-01,3.589013187683370298e-01
-1.110575736703531963e-01,2.266533145250127501e-01,2.598352294395802620e-01
8.749228402714602504e-03,2.113769219715034842e-01,2.554058493335689684e-01
1.998588420445514269e-01,5.239320236968431077e-01,3.460309982203415569e-01
4.657001165310376556e-01,3.158059806261096503e-01,2.856849871125954343e-01
-4.320506352635763436e-01,5.001829446401877544e-01,3.391449681617939027e-01
-4.153538580026386873e-01,3.032632913077588088e-01,2.820482424853554271e-01
-4.173333578290013834e-01,3.612366867730719688e-01,2.988575908738921316e-01
2.940739169504646422e-01,4.296866336819132326e-01,3.187046085538550733e-01
3.106774055462278583e-01,3.588191413109868000e-01,2.981566251362266495e-01
-4.426171493675100654e-01,5.248571864280672239e-01,3.462992485537991216e-01
-3.928557734395774492e-01,4.406718628336873667e-01,3.218897686166387606e-01
1.741900088552358061e-01,3.078513647676548448e-01,2.833785514072424960e-01
1.304038059209437495e-01,3.482017679887312034e-01,2.950781246324614138e-01
-8.504576341438191411e-02,3.519180162121505195e-01,2.961556483928751149e-01
-5.447585937530958766e-01,4.439259589837160069e-01,3.228332916833246413e-01
-2.681834325233680705e-01,2.678773369694791850e-01,2.717881079916136811e-01
-4.959065808619940452e-02,2.287027605305488320e-01,2.604294649787279314e-01
9.828297150589530851e-02,2.464657569387847524e-01,2.655798342585299898e-01
5.320528842908502920e-01,3.811456039545168539e-01,3.046301684891132844e-01
8.177902792738615811e-02,2.736566326803053784e-01,2.734638110320156690e-01
-2.141571598969979062e-01,2.578854898061483381e-01,2.688909783916416663e-01
2.096795151470392249e-01,2.519567505204939328e-01,2.671719442837120484e-01
-3.045475858183142592e-01,2.888860480073158765e-01,2.778795701216934533e-01
-1.755980831372966622e-01,4.081738989530874773e-01,3.124670050817008882e-01
-5.716331611843479370e-03,5.634048025715909791e-01,3.574761048359494930e-01
-3.033133265202411222e-01,6.547805999508956587e-01,3.839704579801960227e-01
2.411184878395099609e-02,2.825467259682993282e-01,2.760414878109080372e-01
-8.222585135272927892e-02,2.188390171386726535e-01,2.575694789841457277e-01
1.927824201990213093e-01,2.968520905101063034e-01,2.801893189751552549e-01
-2.097889019793439114e-01,4.198710930034189048e-01,3.158585989047327236e-01
1.595312794842570223e-03,3.294548853972775193e-01,2.896424781924097358e-01
-1.319535967770645302e-01,2.762227190582418612e-01,2.742078461118243604e-01
1.025745705493992521e-01,3.771959723481815852e-01,3.034849753682965501e-01
-3.869393553959727394e-01,2.524482271466260697e-01,2.673144476124746372e-01
-1.341019078568639611e-01,3.885271744475809474e-01,3.067704500626964315e-01
-2.797016359563420651e-01,4.530415157309342633e-01,3.254763414458859416e-01
1.679411480709765980e-01,2.917665634841395406e-01,2.787147737146496440e-01
7.261272099959409365e-02,4.156373145755249410e-01,3.146310175974256218e-01
-1.363259729030296963e-01,4.924868828761874151e-01,3.369135000483179376e-01
-4.928857950460768106e-02,3.211399240375121256e-01,2.872315605428277796e-01
1.218286780923573676e-01,3.893434432794345978e-01,3.070071266807071764e-01
4.008994122225096324e-01,5.111105527084204292e-01,3.423134210288026891e-01
-2.029835094592238043e-01,2.394048439181200583e-01,2.635325271109518752e-01
1.894431915041881465e-01,2.607285285253683194e-01,2.697153156230543969e-01
-1.170085224853326389e-01,3.177602079375571598e-01,2.862516140531921605e-01
2.297102583954454824e-01,1.929691315336488078e-01,2.500685224433714104e-01
-1.963145182250093934e-01,2.884741952397713582e-01,2.777601536790498260e-01
2.273446563333073600e-01,3.183132178699729642e-01,2.864119589241745922e-01
2.164404556779063460e-02,2.888332726787719018e-01,2.778642679494350287e-01
-3.403431338918563864e-01,2.271151615592199025e-01,2.599691416873948224e-01
-5.710511400822471106e-02,3.591332622780797346e-01,2.982477043067604527e-01
-3.585393307509547878e-01,3.206419285112451778e-01,2.870871670632020312e-01
1.124721572724167173e-01,2.192820166656117009e-01,2.576979264094604871e-01
-3.448391210477060320e-01,4.580159195594223909e-01,3.269186666074052061e-01
9.483832048621581787e-03,2.486254978470823218e-01,2.662060497331483200e-01
-3.748803047684489687e-01,3.561669474342439856e-01,2.973876232430257005e-01
-1.789596303263098487e-01,2.790748010658308798e-01,2.750348054388301877e-01
-2.309070331412149679e-01,2.173548893028978413e-01,2.571391570814103300e-01
-2.296763287391390129e-01,4.016559981162768356e-01,3.105771439643985610e-01
-5.283937069798626263e-02,2.218985108642747839e-01,2.584565772041724774e-01
-2.410769298565347551e-02,2.688571078167769079e-01,2.720721919128843425e-01
-3.798431356501096312e-01,3.467696135152876225e-01,2.946628723724015742e-01
-6.075319280072373207e-01,5.814615596825342125e-01,3.627116498408411438e-01
8.106352753737458561e-02,3.100609187245604303e-01,2.840192101429744320e-01
-4.223986756804100073e-01,4.913787193916554497e-01,3.365921887652122413e-01
-2.159511963982931604e-01,3.511390786080751392e-01,2.959297959401294698e-01
-2.601205430075232972e-01,3.166147272078421726e-01,2.859194826590658045e-01
-1.164525110886820841e-01,2.136000270973338333e-01,2.560504372219354896e-01
3.830545148426663382e-01,3.099803193993267980e-01,2.839958404209345644e-01
2.832970769434159028e-02,2.677945619677327693e-01,2.717641074335809814e-01
5.091016964627826519e-02,2.367833176437838250e-01,2.627724172691644489e-01
-1.081786411671777637e-01,2.999907045954588458e-01,2.810993580921399282e-01
7.612295649481218632e-03,3.196437482277218467e-01,2.867977453378461328e-01
1.343951707892633851e-01,3.675784220722570494e-01,3.006963729078970804e-01
5.837874770609878805e-01,3.365591674314250548e-01,2.917023601572992231e-01
-1.446555839246050357e-01,2.616620670940515980e-01,2.699859945251469884e-01
1.591133405712859272e-01,2.534830843632507325e-01,2.676145037907787239e-01
-2.364920709927221532e-01,1.871475760325053972e-01,2.483805662041949081e-01
-3.877433855032517696e-01,3.181986287502839850e-01,2.863787338832928797e-01
-6.163036615318862044e-01,4.097903784574302710e-01,3.129357022648369679e-01
2.006565237383157452e-01,2.101643491357678140e-01,2.550542646268468827e-01
1.224259438796339167e-01,2.280990151901812757e-01,2.602544094091388538e-01
4.000730154514656745e-01,2.759126821654015460e-01,2.741179511159693716e-01
2.709010563285496609e-01,3.980945281774285749e-01,3.095444980671400725e-01
2.580186681878512273e-02,2.477880288747296433e-01,2.659632261481594262e-01
8.925046843648178074e-02,3.271295955850611614e-01,2.889682619205467540e-01
-7.423244784310216449e-02,5.262080500027709329e-01,3.466909305705297983e-01
2.053788580641480455e-01,5.610878974761320803e-01,3.568043197072683914e-01
5.609242186363119220e-01,2.159582212288298775e-01,2.567341940798176236e-01
-2.582902173027326609e-01,5.115518171212811716e-01,3.424413653589166717e-01
6.634922728101672051e-01,3.058550032054008772e-01,2.827997076679709121e-01
5.376943707735465372e-02,2.872154400612009773e-01,2.773951784319966807e-01
4.436168317879275458e-01,4.216773970357333701e-01,3.163823355865518772e-01
-7.258950161220320552e-02,1.773463696879232776e-01,2.455387127858870144e-01
-6.644925662244927089e-02,3.032308835868469665e-01,2.820388458877107762e-01
1.766865858451762972e-01,3.211165865337332614e-01,2.872247938487538788e-01
-2.685033322339018258e-01,3.488329272580931173e-01,2.952611288529698452e-01
-1.402243089176439528e-01,3.696712982946943615e-01,3.013032010102476566e-01
-1.089486706509673608e-01,6.111674221419398645e-01,3.713248453808689620e-01
-3.003512240050963400e-01,3.685524048867134805e-01,3.009787785928020321e-01
-5.976479510033586573e-01,3.801126448359586907e-01,3.043306626631115952e-01
4.673677623939525433e-02,3.580932564662545059e-01,2.979461552966195526e-01
-5.647368566665200706e-03,2.515769350636559709e-01,2.670618170385145040e-01
2.391445890802808560e-01,3.555133864206413974e-01,2.971981236513141500e-01
-1.300547979651740516e-01,2.689702539014201532e-01,2.721049985466911236e-01
-4.518520921497328757e-01,2.490884787294146696e-01,2.663402907394908370e-01
-1.129619834607817896e-01,2.143497372360270437e-01,2.562678151900631973e-01
-1.695383574077179434e-01,3.357202345558003009e-01,2.914591121145067576e-01
4.672992124068969244e-01,4.143057270743890630e-01,3.142449246657151307e-01
5.003439231568707068e-01,3.107810776482031745e-01,2.842280197554779564e-01
-2.628942953783047209e-01,4.182612708437132842e-01,3.153918320143533349e-01
-2.970893115470075174e-01,2.287582482541926365e-01,2.604455536081851097e-01
1.329656578822364099e-01,4.591535765960552684e-01,3.272485295268002803e-01
1.710222906622166361e-01,4.247051902961154202e-01,3.172602422772627384e-01
6.111350797631875942e-02,3.684692867043094511e-01,3.009546785297603777e-01
8.608956085609556497e-02,3.455344491083385261e-01,2.943047372542687556e-01
-1.485568020448184978e-01,3.392242761347645241e-01,2.924751066960897816e-01
-5.475484474555315506e-01,2.466531925370056000e-01,2.656341810885822774e-01
-5.637234452524554351e-01,3.201406318676590090e-01,2.869418164267522053e-01
-2.997739779070754951e-01,3.305252053738701457e-01,2.899528167749500507e-01
1.300127465392289239e-01,3.785977702488486640e-01,3.038914257597822299e-01
