# residual, uncalibrated_uncertainty_estimate, calibrated_uncertainty_estimate
2.971068044229349323e-02,2.635195000446808877e-01,2.089338405408136534e-01
8.165197842832989938e-03,2.115209283325374667e-01,1.884482316292715454e-01
1.011419724711075663e-01,3.152676221090032205e-01,2.293207810972767158e-01
-1.527312900033556409e-01,1.925126483173771885e-01,1.809596376612045976e-01
2.097485441397184680e-01,2.680712428293842153e-01,2.107270671522974981e-01
-1.560431700852939474e-01,4.025739916737820501e-01,2.637164208908393537e-01
5.393376805297801779e-02,3.215909997138363674e-01,2.318119695347153619e-01
8.142242853800700786e-01,4.089016203545160488e-01,2.662092841027091095e-01
1.247585929491415724e-01,3.688870511950879116e-01,2.504449508225227716e-01
4.329076161386068849e-02,1.704133400536095855e-01,1.722532872480945221e-01
-1.241372418255432541e-01,4.459583855591465196e-01,2.808083466252594973e-01
1.275403854548375765e-02,2.568256587506381750e-01,2.062967024358517143e-01
1.820172343390416281e-01,2.943819390592136709e-01,2.210925563457016019e-01
-3.250629116181193989e-01,5.086820001885838938e-01,3.055192453385958684e-01
-3.331546000541754649e-01,1.883718662577260061e-01,1.793283151254332075e-01
3.325963384731644434e-01,3.590323095188577285e-01,2.465625291086898097e-01
-3.459630076678469335e-01,4.681289081862650692e-01,2.895427529935324928e-01
3.224998684019258349e-02,2.523395535087696318e-01,2.045293347083362856e-01
-3.345961390150422599e-01,3.519052766495396889e-01,2.437547287546955044e-01
2.553853907073259100e-01,4.335254396646667230e-01,2.759102031027289570e-01
-1.397430185490297350e-01,2.621608586103932881e-01,2.083985835874513637e-01
8.961290260055113088e-02,3.735136058037564211e-01,2.522676506621597259e-01
1.608838714790257751e-01,1.390152613428931039e-01,1.598835482367566008e-01
-1.658975628582565198e-01,3.540123049215864737e-01,2.445848238077992787e-01
7.855743697402514658e-02,2.118947204554980646e-01,1.885954925826603401e-01
1.192084476153758427e-01,2.009372239818168482e-01,1.842786242530440322e-01
4.899870583427951010e-01,2.537450733125094504e-01,2.050830600909532286e-01
1.368458908752416825e-01,4.556119760313442901e-01,2.846115218374634104e-01
3.509983803277665244e-03,2.256814395285249297e-01,1.940269751369661511e-01
3.594952363389285477e-01,3.019808753911979449e-01,2.240862700711958033e-01
-1.386457109736141668e-01,2.793969933239786596e-01,2.151890146178234153e-01
2.851503612124683396e-01,3.006453897833679667e-01,2.235601356992663324e-01
1.050011802113404308e-01,1.576183408207355863e-01,1.672125074405421130e-01
3.593869558440663803e-01,4.199468061877930647e-01,2.705606989567247433e-01
-1.258491410378060615e-01,1.015120259542982434e-01,1.451085921602449647e-01
-3.135362653996052740e-01,4.981466616909026035e-01,3.013686924078542995e-01
3.130053982672150736e-01,3.020406227364448304e-01,2.241098084244222410e-01
1.757724369270924347e-01,2.723356035834013089e-01,2.124070753484480489e-01
-3.859471985835978124e-03,4.976173504618839893e-01,3.011601623949495266e-01
-9.201612233170024246e-02,2.550305349414803135e-01,2.055894867741258070e-01
2.396324612764934858e-01,3.800758813645604417e-01,2.548529564942622061e-01
-4.824755950555097844e-02,3.017606543513262074e-01,2.239995107247683692e-01
1.473978737008266038e-01,4.018650777712641231e-01,2.634371337396589352e-01
1.834550599725000286e-01,1.664076035953773181e-01,1.706751679308885772e-01
5.776953417123368295e-01,3.906631322818612251e-01,2.590239610930200609e-01
7.247172309110444521e-02,1.201329588444522700e-01,1.524445849807301023e-01
3.131540136776864713e-01,3.105325214892009633e-01,2.274553179458837227e-01
-8.828782437242171932e-02,1.672622405576519311e-01,1.710118648437850830e-01
1.110952973580171897e-03,3.226078989021030075e-01,2.322125920592842396e-01
-4.985981145883353616e-01,4.468316419943562101e-01,2.811523789558054709e-01
-1.324057771505152414e-01,3.639887199106261462e-01,2.485151805286740789e-01
-1.945100528457442135e-01,2.253932151539962125e-01,1.939134248677769623e-01
-1.675057908189653832e-01,2.308020029678191642e-01,1.960442970858231881e-01
-1.097691401134132660e-01,2.039906349457898949e-01,1.854815608106179514e-01
-3.374103571740945662e-01,2.786473317522213389e-01,2.148936743177080888e-01
2.718110208018942320e-01,4.342299658797099116e-01,2.761877616593216289e-01
3.464817178401841669e-01,3.806582637966700600e-01,2.550823946951265575e-01
-3.877647123643092331e-02,2.678714322817803417e-01,2.106483488221619349e-01
2.783158307365821149e-03,2.897080683840334570e-01,2.192512156395585721e-01
2.731454209873954153e-01,1.644475981442388990e-01,1.699029946996931661e-01
5.492907942641521261e-03,1.785857467158415979e-01,1.754729281196815704e-01
4.830664318386613254e-01,2.576667682149405003e-01,2.066280699901930085e-01
1.759741140452421304e-01,2.423675294972083560e-01,2.006007078781950337e-01
6.332663170659344823e-03,2.308654500831691381e-01,1.960692930183811078e-01
1.665253930960357565e-01,4.561365455639778688e-01,2.848181837887172052e-01
6.295101629731555959e-02,2.334476713337272358e-01,1.970865973965637286e-01
4.305743941625479049e-02,2.478282279886917516e-01,2.027520310779869495e-01
2.565378949648585150e-01,2.886470979309474494e-01,2.188332305862586147e-01
1.437711990636959258e-01,4.076231453389321246e-01,2.657056098995518312e-01
1.544681331383922496e-01,2.868007262481893638e-01,2.181058250642816665e-01
2.941238124101276941e-01,2.253562820340876127e-01,1.938988745171534855e-01
-1.491761569846694613e-01,2.517693773189174644e-01,2.043047053377327060e-01
-1.352005403498273695e-01,3.353875099028549855e-01,2.372473094444524921e-01
8.482607589665090708e-02,2.681338140246565249e-01,2.107517180031434068e-01
3.162144071365037279e-01,3.743872904201532847e-01,2.526118516810380576e-01
-3.525638567798790035e-01,3.958591589687636136e-01,2.610710129080405784e-01
1.814449107670449979e-01,2.380467711643663165e-01,1.988984810190057850e-01
9.887670576695126168e-02,2.710044000152323496e-01,2.118826279495824583e-01
-5.496693454074297325e-02,1.738056966720883667e-01,1.735897564757369338e-01
-2.247019345196261952e-01,3.391770489518025622e-01,2.387402545842057799e-01
7.292854536304357871e-02,2.792696734072113718e-01,2.151388550473647410e-01
-1.791874566634642577e-02,1.533937965966377104e-01,1.655481855571744598e-01
6.663866686240707549e-02,2.287322901456152191e-01,1.952289030078936949e-01
3.699688503490143696e-03,2.696834667611216485e-01,2.113622266933371241e-01
3.656692621826802547e-01,2.856431042728841962e-01,2.176497627096310450e-01
-3.625282790506710595e-02,3.159219844964385460e-01,2.295785768696227691e-01
2.494413684886115090e-01,4.123847167756052867e-01,2.675815016220407516e-01
5.545770647653796431e-02,1.718577919910487528e-01,1.728223505224803502e-01
-9.104091525548413388e-02,3.190327518748524160e-01,2.308041098377540401e-01
1.500773226926964687e-01,1.856825806568372927e-01,1.782688311577537155e-01
1.675317980435526433e-01,2.897181594136643557e-01,2.192551911504183326e-01
-1.723275908020208969e-01,3.083598741910121843e-01,2.265993713037374180e-01
-2.819582934618244940e-02,3.804161191293332078e-01,2.549869982103435406e-01
3.048520706297958710e-02,3.248930642479156972e-01,2.331128668559012962e-01
-1.483459421457140048e-01,3.674023687371753000e-01,2.498600381376322177e-01
-1.379186115588141859e-01,2.262145815087358847e-01,1.942370143311460962e-01
-1.434830488142992133e-01,1.772579832460213778e-01,1.749498359986066953e-01
5.324319451117111301e-02,2.429369452609965729e-01,2.008250376676670723e-01
-8.976525615118820245e-02,1.680365917438938483e-01,1.713169319838857008e-01
4.028245722510695459e-01,3.615677471605966975e-01,2.475614023899752880e-01
2.089242819720592004e-01,2.159311742549942237e-01,1.901857134522592641e-01
4.506706658107653002e-02,2.670175090325426215e-01,2.103119330871068282e-01
-3.695497121268744301e-01,3.660568407893079468e-01,2.493299474368308455e-01
2.942735429499784283e-01,2.003600808518583576e-01,1.840512501530059963e-01
-2.585653324637801065e-01,1.605061299838521638e-01,1.683501948320744734e-01
6.041903366105932927e-01,5.868276521172899329e-01,3.363058844872844899e-01
-1.516450479567458057e-02,3.294332112372831967e-01,2.349015251317473352e-01
1.451581834522405745e-01,1.720605206267453446e-01,1.729022184767203263e-01
-7.096585219084891594e-02,3.255202547646502409e-01,2.333599578665924990e-01
-5.562710018849111732e-02,2.275994177326164103e-01,1.947825911105622865e-01
-2.341065600683586156e-01,2.896242477253456737e-01,2.192181932472880290e-01
-1.050962175112503671e-01,1.731198538033412448e-01,1.733195585006521433e-01
-4.503603994902159041e-02,1.384110193117152887e-01,1.596454981224736669e-01
-6.600415487795957548e-02,3.008058939022849043e-01,2.236233686785686348e-01
5.389399767079591091e-02,3.407009582594310304e-01,2.393406212686130796e-01
3.913681294668658328e-01,3.522249565918961212e-01,2.438806714115867580e-01
5.517059999825308925e-01,1.940975729277874817e-01,1.815840422295239565e-01
4.099602555026173045e-02,1.753472545361946799e-01,1.741970760708484445e-01
3.094282888274964560e-01,3.842538576947848727e-01,2.564989322648364989e-01
3.071024366680612239e-02,2.252946129491128768e-01,1.938745790660453550e-01
-7.437324072312935519e-02,1.974849658518056383e-01,1.829185559360793634e-01
2.347116823303191935e-01,3.829500442083705325e-01,2.559852755951083636e-01
2.154443377182825928e-02,2.275239232153731528e-01,1.947528489252620676e-01
-5.378005658407013917e-02,3.820018874731592740e-01,2.556117351799618298e-01
6.811909290756007485e-02,2.293407344359149058e-01,1.954686086645132659e-01
-3.948623578089464209e-02,1.596157993950465814e-01,1.679994358853629521e-01
-1.779712559999939159e-01,2.053379437562130594e-01,1.860123531086486648e-01
1.590487655175765735e-01,3.549482182626328419e-01,2.449535407561398703e-01
1.384164126142898854e-01,1.958316813605998907e-01,1.822672199783563207e-01
1.547268025423077509e-01,3.189258901046046479e-01,2.307620100576868172e-01
-3.788452340979761579e-01,5.247127859615106082e-01,3.118348112681154083e-01
7.429657449145900261e-02,2.403819758482771130e-01,1.998184695553798795e-01
-3.856363933533068500e-01,6.579187591421343795e-01,3.643132809915896608e-01
2.038685698413134628e-01,2.622447575992228885e-01,2.084316368390435881e-01
-1.068430105847743838e-01,1.894314726464322862e-01,1.797457627853299711e-01
-1.601303588803084654e-01,3.015551220658770348e-01,2.239185382311061345e-01
-3.467106138621138534e-02,3.594286854450712276e-01,2.467186872864819136e-01
2.755717168865841060e-01,6.011975285173235539e-01,3.419671105237976905e-01
-3.338069725840000501e-01,3.913889470087094091e-01,2.593099065747298537e-01
-9.617042348092692816e-02,4.848498754947702105e-01,2.961302261803147040e-01
-6.992884542130699266e-03,3.933095703046684544e-01,2.600665646215166160e-01
2.825759582376814044e-02,1.373127497373105577e-01,1.592128185268638085e-01
1.009303225209576688e-01,3.210168670561818205e-01,2.315857814549125981e-01
1.417168439357481546e-01,2.022628020779745073e-01,1.848008554137366977e-01
2.800057748164140325e-01,3.423445418770298954e-01,2.399881354232313857e-01
1.495442856525465714e-01,2.629934764750258003e-01,2.087266057500993810e-01
-1.282686901693235459e-01,2.823958120543447192e-01,2.163704437548960302e-01
7.034297599276708238e-03,3.804795457415323101e-01,2.550119860653808912e-01
-7.082837081246905198e-02,3.906195593836462310e-01,2.590067949032078265e-01
-2.941410527470263436e-01,2.851350865943419466e-01,2.174496216069027321e-01
-1.868387551026934323e-01,2.618078809514616245e-01,2.082595228010241106e-01
-1.260073306493098011e-02,1.854378019291879620e-01,1.781723969458248180e-01
-1.057494663117016370e-01,1.462591626607571693e-01,1.627373906502187217e-01
2.862902778703225182e-01,3.875965381158756329e-01,2.578158308173931212e-01
-4.173097563932794407e-01,6.360390246646566714e-01,3.556934349297540821e-01
8.632899097962516699e-02,2.848693868218446501e-01,2.173449452389171477e-01
6.883479950622067856e-02,2.474563728535955631e-01,2.026055332297094780e-01
-8.737919939502454547e-02,2.016903067895385870e-01,1.845753123998338796e-01
-3.013000823802138017e-02,3.024705176492127889e-01,2.242791719043419896e-01
-1.768604728498730239e-01,1.991342916961354736e-01,1.835683323261249056e-01
5.464729444151155136e-01,3.906414348296370909e-01,2.590154130597567272e-01
1.559636393264931739e-02,2.289445108455612776e-01,1.953125105016936258e-01
-2.316299378044893720e-01,2.675053590312680418e-01,2.105041288331113147e-01
-3.908288670734304943e-02,5.291170002077795198e-01,3.135699168227673028e-01
-2.933699696967761450e-01,2.005757894856644574e-01,1.841362317701061013e-01
-4.048074364042494877e-01,3.255161795367464417e-01,2.333583523700891449e-01
1.099376140570393207e-01,3.179210280562673185e-01,2.303661297430072696e-01
6.538090746953999222e-02,3.987914572994560869e-01,2.622262353465927287e-01
3.668805583600744380e-01,3.756163526747517967e-01,2.530960589937893968e-01
-2.002292732021083710e-01,2.356506696249327515e-01,1.979545012627749734e-01
5.063820786285015974e-01,2.295674886467819475e-01,1.955579418505973832e-01
1.296664699417760143e-02,3.329721114862411735e-01,2.362957273971180439e-01
2.229409127868177132e-01,6.491789931676346104e-01,3.608701205001219048e-01
-9.101544612109542520e-02,1.366511077141288333e-01,1.589521548339959123e-01
5.216230447690790861e-02,5.187976460898559017e-01,3.095044541433351615e-01
2.702656077754697073e-01,3.756422646156128975e-01,2.531062673873882840e-01
1.696292842053574723e-01,4.207278058429872458e-01,2.708683853598230495e-01
-2.779552614140712863e-01,1.318950255219402401e-01,1.570784256808243629e-01
-5.716799079620397961e-02,1.813774609630407764e-01,1.765727653724718516e-01
3.407404707508863706e-01,2.718742949705585388e-01,2.122253359752487578e-01
-2.481017492909614597e-01,2.285074745566642862e-01,1.951403335706798914e-01
8.092592254581455757e-02,1.854358073865988721e-01,1.781716111661756363e-01
-3.700697186669264505e-01,2.925074540291440206e-01,2.203540751533887843e-01
-1.241002169792342069e-01,5.417407794004327481e-01,3.185432419548105409e-01
1.188155725169584565e-01,1.928478191880261539e-01,1.810916831991602471e-01
4.283366215030622037e-02,2.058127315673194124e-01,1.861994028120162181e-01
1.155334389580921911e-01,3.023051902939796198e-01,2.242140387395228640e-01
5.180470626561452241e-02,2.936679271355140397e-01,2.208112607534291616e-01
-3.933938981468141916e-01,5.764043586954479270e-01,3.321994733767608676e-01
-3.679273257729446245e-01,2.970547301050362465e-01,2.221455420386568291e-01
-1.553128452509473234e-01,3.030542721175136234e-01,2.245091506392229430e-01
6.830840997677125603e-01,3.615461924818548778e-01,2.475529106044438987e-01
6.348145092057845204e-03,3.887688262841421660e-01,2.582776711363864997e-01
-4.795739171432060188e-01,4.071254859446785668e-01,2.655095495966214303e-01
-3.397821116562578236e-01,3.268772023030579454e-01,2.338945474845378625e-01
6.886554849260173583e-02,2.314749353227317230e-01,1.963094087724090442e-01
1.291541738823446528e-01,4.486102488082892581e-01,2.818530875021736382e-01
-9.352896662914328418e-02,3.040708097496977458e-01,2.249096307234081382e-01
-3.634356604229787568e-01,3.430305133441510224e-01,2.402583840615538646e-01
-7.567769845817222396e-02,1.476649189145666508e-01,1.632912091858492176e-01
-3.558319742755600146e-01,1.274480906168784788e-01,1.553264896887265878e-01
-1.122715439663163637e-04,1.913614936400776234e-01,1.805061231945688793e-01
8.653096907482238365e-02,3.141418200397891325e-01,2.288772546667932617e-01
-2.521004915950409986e-01,2.783144119874901845e-01,2.147625156363320020e-01
2.533592109783183721e-01,3.168980414396430079e-01,2.299631089857080424e-01
1.753232603278505330e-01,2.685993973251448730e-01,2.109351414529709867e-01
-2.741658106229451913e-02,2.906114974797150419e-01,2.196071349374172643e-01
-2.298719986973025986e-01,3.144910469853550716e-01,2.290148378040348098e-01
1.757525609152783275e-01,6.162830293634503631e-01,3.479102674297078757e-01
-4.169878132869131449e-01,4.782078075193079147e-01,2.935134849424506087e-01
-1.745958428211561719e-01,2.218053488174691334e-01,1.924999316856206288e-01
6.621753316271412892e-02,2.931028240323718115e-01,2.205886300006124068e-01
7.433315735614236253e-02,1.816021769463032620e-01,1.766612955685467057e-01
-2.825513797201845145e-01,3.763843456765359474e-01,2.533986212327763443e-01
-1.694184719262175481e-02,2.966981435864297634e-01,2.220050594884102613e-01
1.423608642037712813e-01,1.964928670822189971e-01,1.825277039044527483e-01
-1.688688341086439296e-02,2.629428074647701674e-01,2.087066439416524477e-01
-8.604083085160525723e-02,3.292582422308904522e-01,2.348325934953853500e-01
-1.429154739481998115e-01,2.899433802342923916e-01,2.193439202346644246e-01
1.396906544827642149e-01,2.994939426151679851e-01,2.231065060015002544e-01
2.419514426945716390e-01,3.134244319991658090e-01,2.285946290031619088e-01
-2.318313684686967510e-02,4.177350845805725688e-01,2.696893584107277198e-01
-1.903860680531857530e-01,4.514088060685997328e-01,2.829556206615198022e-01
-1.271250488501155830e-02,1.942648696612034598e-01,1.816499512601009725e-01
-5.444413787430089219e-02,3.826845457449737919e-01,2.558806785358300750e-01
2.194140301830527773e-01,4.609118259227905634e-01,2.866994763445041006e-01
-5.322136604421654621e-02,1.936932699340411790e-01,1.814247610658507870e-01
1.082306790040635791e-01,2.144063434369871957e-01,1.895849837251644132e-01
-3.099447688385728594e-01,1.800485869463747113e-01,1.760492357349880965e-01
8.621968315537552330e-02,2.941115146414924331e-01,2.209860186336229659e-01
-1.751616491787650332e-01,1.904745943196289315e-01,1.801567160469417783e-01
2.453368576466735673e-01,1.760313256763265388e-01,1.744665760471553195e-01
8.910013410281249213e-02,1.105336514709236578e-01,1.486627954007315733e-01
-4.399732862500069924e-02,3.062808602049541529e-01,2.257803128942914295e-01
3.651279578175935930e-02,3.572513241913308213e-01,2.458608835115975721e-01
2.104747936175883211e-02,2.867004682646100977e-01,2.180663269439633845e-01
1.189567320700164188e-01,1.543900601350735868e-01,1.659406783612885627e-01
-3.280494856779792023e-01,3.187709517702939088e-01,2.307009698018185062e-01
-2.140421066362569597e-02,2.198981105856225582e-01,1.917485468834564388e-01
-1.524718866132286632e-01,3.271694586870940724e-01,2.340096862237018849e-01
-1.012933119854467490e-01,2.002033990824791387e-01,1.839895230450223351e-01
-3.001022903797703062e-02,1.483575416351440579e-01,1.635640781841660174e-01
-1.748879228010711551e-01,4.192836078468312744e-01,2.702994221293738564e-01
5.333984891669252271e-03,3.010871157995807512e-01,2.237341602179450661e-01
-2.724787042581510721e-01,2.114699170986500121e-01,1.884281349967467656e-01
-2.043674170428280701e-01,3.132576418739633772e-01,2.285289195584079558e-01
-1.530598564370554970e-01,5.441696802170823410e-01,3.195001434729957124e-01
7.924098380639638117e-02,2.934379314256705951e-01,2.207206505307240385e-01
-1.381289139498655671e-01,4.601200692487449340e-01,2.863875520542102926e-01
1.562470288555288522e-01,2.499333505205758865e-01,2.035813753364751344e-01
-3.273459939832603638e-01,2.556390396528094855e-01,2.058292162345065068e-01
-2.686669929379190136e-01,2.402037837985253610e-01,1.997482681532612159e-01
-9.409695910455539991e-02,2.778134555321264409e-01,2.145651564072534323e-01
-1.986858050815323157e-02,2.309989682710492376e-01,1.961218944897182848e-01
2.657403449756425284e-01,2.069596117764576637e-01,1.866512332884927017e-01
-1.859611463886278460e-01,2.854739691399029722e-01,2.175831294142660244e-01
-1.561294634667355630e-01,2.439152509390258849e-01,2.012104557062046606e-01
2.846678617251366394e-01,2.599289029087622493e-01,2.075192715197158311e-01
2.749495560567317143e-01,3.257431702215318192e-01,2.334477787185822995e-01
-2.030359668760627068e-01,1.128983327853182589e-01,1.495943966930764479e-01
1.740253917786277749e-01,1.945800816872390593e-01,1.817741337150600711e-01
6.047474492761745896e-02,2.185396096004385003e-01,1.912133452621025409e-01
4.533492308479846605e-02,3.505117669824978077e-01,2.432057349436441973e-01
-5.531641944155050172e-01,4.181165040512990205e-01,2.698396242709479309e-01
2.769877181678401246e-01,3.555288882840414444e-01,2.451823043273987923e-01
9.062591846250481198e-02,2.374943817754545383e-01,1.986808590225637161e-01
-2.513544106260853783e-01,2.762949262177230025e-01,2.139669092510086412e-01
8.191346138406756239e-02,2.477711107569753046e-01,2.027295288970129838e-01
-4.243707942999231861e-03,2.092001187637360371e-01,1.875339142620980337e-01
3.375225809436140784e-02,2.923261771459774172e-01,2.202826584353717587e-01
1.039736440848736676e-01,4.695092657784928902e-01,2.900865653495525165e-01
2.828313926449748661e-01,5.233273897651223860e-01,3.112890138792205885e-01
1.245460437671651321e-01,2.599071701511178056e-01,2.075107095773582877e-01
-2.647351204785767798e-01,4.505410907470488446e-01,2.826137713349220482e-01
2.275799755826171666e-01,4.117387269872749833e-01,2.673270043593497514e-01
1.003314753625975803e-01,2.429357015061980596e-01,2.008245476720086353e-01
3.952849145366707506e-01,2.954207063080131479e-01,2.215017941172086058e-01
8.389709709974180196e-02,1.026373750205506197e-01,1.455519401234897092e-01
1.535170243751219077e-01,3.748043977822027029e-01,2.527761773156030345e-01
1.915596019151842300e-01,2.542935666214903856e-01,2.052991471688942193e-01
5.898738689013053454e-02,3.615085585384151257e-01,2.475380841539910892e-01
7.473495598857302080e-02,3.453176545453880975e-01,2.411594372757342730e-01
-1.722189146839115670e-01,4.403306869465745677e-01,2.785912312497182408e-01
-1.983566354468044024e-01,3.552081854964015961e-01,2.450559587054305377e-01
-1.938678144602811182e-01,2.850680920974552057e-01,2.174232281307502679e-01
-1.798056136927955462e-01,2.969417055371388892e-01,2.221010143330083009e-01
1.171971722645470809e-01,2.580908523374766950e-01,2.067951442230770431e-01
-8.103780937863799827e-02,1.912137298008997066e-01,1.804479094375175396e-01
1.260835924920967466e-01,2.026405942875784960e-01,1.849496922606143068e-01
-2.886425322788760406e-01,2.376717098897967728e-01,1.987507200645082239e-01
-2.426063888219797127e-01,2.128255291735249854e-01,1.889621984890170192e-01
2.401800680361291795e-01,3.141055110587445132e-01,2.288629502049366327e-01
3.464047996810900032e-01,4.416644798214560130e-01,2.791166987443848835e-01
4.032564122486617664e-01,4.553791203230497797e-01,2.845197848759301595e-01
-8.293439073385240612e-02,3.082204053382926467e-01,2.265444254796872836e-01
-1.060661766978829856e-01,1.997419282026071108e-01,1.838077197443190591e-01
3.340865337122851941e-01,4.102989059308800313e-01,2.667597654892670533e-01
1.554795523845403371e-01,4.420444835763099323e-01,2.792664068623298967e-01
2.924477680200702201e-01,3.400155027348791825e-01,2.390705758935216529e-01
3.601892018550361119e-01,3.882116853926658173e-01,2.580581772150035147e-01
6.348192108118987098e-02,2.971469112744500873e-01,2.221818581781860868e-01
-1.171726753479654243e-01,2.105406779189044897e-01,1.880620474332858061e-01
-1.593490056774772567e-01,2.801312754824021867e-01,2.154782959698470779e-01
-2.142597983590409372e-01,2.899581641496347673e-01,2.193497445774860166e-01
5.338803441529287319e-01,3.204499223668296759e-01,2.313624251818819089e-01
