# residual, uncalibrated_uncertainty_estimate, calibrated_uncertainty_estimate
-5.831944930276294903e-01,8.589488007760088806e-01,9.592377882724785199e-01
1.602283431633141575e+00,6.795988017669682968e-01,9.630683623908952162e-01
8.233286297650277419e-01,1.195955065400436501e+00,9.520399768303410282e-01
-2.918456858240847107e-01,9.478198629581291446e-01,9.573396717820854551e-01
8.578487092119975177e-01,9.388172772276068834e-01,9.575319498533914064e-01
-3.717999082769134489e-01,8.157207246516239296e-01,9.601610575811260206e-01
-8.109987405947717276e-01,8.114226275031991564e-01,9.602528567435802964e-01
4.998386495229346083e-01,9.183344537785198547e-01,9.579694239197961148e-01
1.225775524217431883e-01,1.024899878322428570e+00,9.556933895767159015e-01
-4.935763397061770918e-01,8.941200138642766415e-01,9.584865982010336571e-01
1.496531392993609044e+00,7.460679174577891093e-01,9.616487087770333453e-01
-2.812316256024534611e-01,8.022239637252960298e-01,9.604493226682323526e-01
-2.161371006727453636e+00,9.315864913156317595e-01,9.576863856578143874e-01
-6.269282480579043693e-01,9.906895543633591483e-01,9.564240568879192050e-01
-5.882610155929530737e-01,6.869783057694323070e-01,9.629107502515320549e-01
-6.461249091142756695e-01,8.399562085854275217e-01,9.596434338397428210e-01
-6.929735653974182785e-01,7.604802621382228400e-01,9.613408885661406389e-01
1.776099175018455156e+00,9.651550566424508260e-01,9.569694250877347486e-01
3.428095844268356784e-01,1.171089949438604894e+00,9.525710483116964777e-01
-9.946989206860561428e-01,9.521588455248852778e-01,9.572469993850277747e-01
2.606733133290549120e-01,1.413873635884930424e+00,9.473856515410602475e-01
8.419841917045325363e-01,7.988496865337302300e-01,9.605213907973083609e-01
1.467080148284453101e-01,1.051450970727346945e+00,9.551263088521888545e-01
1.163016839229757737e+00,1.061608158786818024e+00,9.549093706759330669e-01
7.986039808984001231e-01,8.843331789484117911e-01,9.586956263400749911e-01
-1.178806993140160575e+00,9.373104894350883232e-01,9.575641319685397335e-01
4.678016538042478190e-01,1.017708398434776118e+00,9.558469858793808838e-01
1.551017368987919476e-01,8.050288538980273634e-01,9.603894155605655625e-01
-4.972193963382969817e-01,1.042943300267073603e+00,9.553080164766839522e-01
-5.957780524260681831e-01,8.801841804774117595e-01,9.587842410389775250e-01
-1.411736796881374323e+00,9.722963186717162865e-01,9.568169013428042824e-01
-1.149334960004794404e+00,1.119400835171407538e+00,9.536750292674244234e-01
9.627653043782457010e-01,9.769776045324271019e-01,9.567169179998545880e-01
5.582584223825137748e-01,9.179840149297265883e-01,9.579769086256321176e-01
2.018790341190282167e-01,9.040152313115226157e-01,9.582752552177107308e-01
-1.406286691457363736e+00,9.791636052845458238e-01,9.566702291905422317e-01
1.778947287515673589e-02,8.857587845399373938e-01,9.586651781219978075e-01
-1.217918529546681894e+00,9.966253094031359838e-01,9.562972804744580557e-01
-6.015412714684103407e-02,8.330525125902774608e-01,9.597908836270110378e-01
6.602334448202059614e-01,9.066172500998989081e-01,9.582196810561190992e-01
4.089096749844660650e-01,8.668331078023705505e-01,9.590693945027338740e-01
9.549557397411024828e-01,8.788000632700136983e-01,9.588138031442511311e-01
-6.593094514849275889e-01,8.892878294198137690e-01,9.585898044501033333e-01
1.771058602745218424e+00,1.502997042487294932e+00,9.454821454548464343e-01
4.139362874964778727e-01,1.282855982201770217e+00,9.501839388899723238e-01
-6.317089935029528425e-01,8.633858347303484670e-01,9.591430216846784651e-01
7.405452833555817849e-01,1.094722848500992773e+00,9.542021040238036766e-01
-2.709978784038613586e-01,5.871291001077955096e-01,9.650433389611235979e-01
5.710783830532263350e-01,6.983673731537136664e-01,9.626675014809930042e-01
1.346229607433608200e+00,8.269047754470133516e-01,9.599221875741420495e-01
-1.163337311374851080e+00,7.632355030846764699e-01,9.612820418713103887e-01
1.046591105041665193e+00,8.885723730575515455e-01,9.586050852342643536e-01
-1.076443301738849279e+00,9.937540439216797639e-01,9.563586052322007314e-01
1.101622865282174013e+00,8.407983636049845000e-01,9.596254470137632886e-01
-1.633951406168133724e+00,9.249868817837827439e-01,9.578273407378480320e-01
6.701445992290724352e-01,1.016845316509717101e+00,9.558654196641729328e-01
9.218448222910133882e-01,8.637138516696174495e-01,9.591360158680912740e-01
-1.424248685325080199e+00,7.926034706970651600e-01,9.606547980616193527e-01
-7.150591733690750962e-01,7.550184073262683482e-01,9.614575433740404353e-01
2.298427887613663234e+00,1.260144187630066970e+00,9.506690195308971081e-01
1.345696697746891213e-01,7.364148782602529808e-01,9.618548792945602610e-01
3.817287284340659670e-01,1.089732247229190376e+00,9.543086937543459047e-01
-2.535511225713340977e+00,6.947328951789830676e-01,9.627451270028267727e-01
-7.282142367259145654e-01,7.750239077069829285e-01,9.610302640185469647e-01
4.397606085390082242e-01,6.257637253697168056e-01,9.642181770072861813e-01
4.507720320758270005e-01,9.452297529607246451e-01,9.573949915946013967e-01
4.299255400554946593e-01,1.009587797453794566e+00,9.560204264375944394e-01
2.117323157146976387e-01,8.335889009883028500e-01,9.597794273932432896e-01
1.240231378272057317e+00,1.024543794227020799e+00,9.557009948542591893e-01
-6.010274783802715959e-01,6.830856749909580694e-01,9.629938894251867110e-01
-1.408161128817482455e+00,9.849558295225191440e-01,9.565465183214224565e-01
5.138004987685461655e-01,8.040153473931934691e-01,9.604110621276562565e-01
3.834076217811055454e-01,9.386566972196553893e-01,9.575353795362784304e-01
2.205424923089016054e-01,6.748095667964673083e-01,9.631706513210673837e-01
1.850047364920340165e+00,1.040443345466585567e+00,9.553614107460393079e-01
-3.628886971705239106e-01,5.622432725639887607e-01,9.655748528023914146e-01
-6.735708030679726788e-01,9.351913856233916578e-01,9.576093919867174620e-01
-1.037405401081055611e+00,7.012229740442916803e-01,9.626065112890531683e-01
-2.134595026342843427e-01,9.759776411954472763e-01,9.567382753106946636e-01
-1.523176333476550015e+00,7.501095810773650285e-01,9.615623865459653752e-01
-8.651466600666584128e-01,7.868259708001348329e-01,9.607781944468807289e-01
-5.973760791223345912e-01,9.870532237796723063e-01,9.565017219779490265e-01
-7.976551104934093139e-01,7.292953876301382365e-01,9.620069380439034701e-01
1.369100438913600559e+00,6.070464478858482726e-01,9.646179423771945594e-01
3.778338215963597535e-01,9.161745315401520484e-01,9.580155557417632251e-01
7.590569064234755636e-01,8.004426337485969212e-01,9.604873684811278123e-01
-1.145320225309837993e-02,9.063794370963262903e-01,9.582247602885782811e-01
1.247771240265271198e+00,1.066167262032308161e+00,9.548119969207512492e-01
1.034539806708649756e+00,1.031345770771216142e+00,9.555557176005751163e-01
-1.296340966027520247e+00,1.033121909266103033e+00,9.555177826678356023e-01
-4.786553397975069069e-01,1.139426570218595280e+00,9.532473177380245133e-01
5.187546781482958030e-02,8.746794091746558086e-01,9.589018124613174487e-01
-7.449893884802729627e-01,8.915052285119319242e-01,9.585424450320971790e-01
-1.289921138697974756e+00,9.270201811951573889e-01,9.577839133381087500e-01
-1.125944719884687029e+00,9.564714666431103351e-01,9.571548900182628161e-01
6.136118900747203897e-01,9.140518846735131708e-01,9.580608914328410108e-01
4.115722879470114504e-01,7.345797080103939614e-01,9.618940750330651213e-01
-1.336355320148412851e+00,1.163492981033286133e+00,9.527333050761940259e-01
3.329127879109782251e-01,9.029978522599837465e-01,9.582969844950175453e-01
-9.236062782526163195e-01,8.318843276830069078e-01,9.598158338299440651e-01
1.345418349097569521e+00,8.189204395875082643e-01,9.600927177690968817e-01
-2.606476119627093024e-01,8.023624537935434287e-01,9.604463647843515250e-01
1.091312679585156209e+00,1.093905787106014715e+00,9.542195548977934205e-01
6.317839841203433116e-01,9.905359361635717175e-01,9.564273378798539005e-01
1.046642447401113563e+00,1.055546399183008743e+00,9.550388383067036635e-01
-1.358352328381203122e+00,7.379776593826049558e-01,9.618215012686159859e-01
-3.028024676703114926e-01,7.638002482168569918e-01,9.612699799917521215e-01
-5.192007925483720365e-01,9.257258148121733088e-01,9.578115585368475182e-01
7.501773629168050073e-02,8.917440556636136995e-01,9.585373441393675309e-01
1.523256720952802956e+00,8.059075535427021597e-01,9.603706482110514475e-01
2.717949747561852814e+00,8.906797186187729309e-01,9.585600763499042554e-01
1.051242677969309147e+00,8.904847532391744203e-01,9.585642404387875182e-01
9.842469570782983457e-01,9.216558145144461145e-01,9.578984859853479916e-01
4.434096543203712160e-01,9.827493789906142085e-01,9.565936438990515489e-01
1.380547833972193938e+00,1.053396616811410613e+00,9.550847535604441996e-01
-2.999251729343834216e-01,8.303286916036204390e-01,9.598490592513898578e-01
5.115329757614611728e-01,1.293931879722374667e+00,9.499473788307859490e-01
-1.192798180106798833e-01,7.132798922087580928e-01,9.623489984988448098e-01
1.828539919882223586e-01,7.191472335737663091e-01,9.622236832710728827e-01
-2.089177835854489906e+00,7.445699810923270823e-01,9.616807018425715947e-01
7.314931593339421556e-02,9.621702875845478120e-01,9.570331740655202424e-01
4.914129929928335860e-01,7.138154420423992175e-01,9.623375601752138797e-01
-4.184038682329646042e-01,7.222214780053768379e-01,9.621580232698546675e-01
-2.854099743591296812e-01,7.661880080035970986e-01,9.612189819940346602e-01
-1.060486184088454964e-01,9.110933967663565891e-01,9.581240790953412523e-01
-9.043996256379135401e-01,7.602814888543050209e-01,9.613451339846018628e-01
5.249424195876111199e-01,1.213356504226174026e+00,9.516683152660400102e-01
-1.336339366179220889e+00,9.730531095756776994e-01,9.568007377316206652e-01
-2.799942612106175455e-01,1.041085262728183691e+00,9.553477006168950014e-01
1.325827958503009940e+00,9.155794050074014256e-01,9.580282665101275130e-01
-1.831381146249344560e-01,7.470274879211628027e-01,9.616282141809803230e-01
1.435672197783401494e+00,8.304931419863839093e-01,9.598455469046741628e-01
1.830883497287763007e+00,9.024595019291125064e-01,9.583084826319312466e-01
-1.729342568407542080e+00,1.012317459773774297e+00,9.559621260534700848e-01
-1.553119411837367458e+00,1.118781762028801197e+00,9.536882514897303542e-01
1.588410996549655119e-01,9.824571931008153625e-01,9.565998844327198158e-01
8.637960649029293725e-01,8.504117970115093739e-01,9.594201224004395012e-01
1.064279283098630069e+00,6.244627594796943182e-01,9.642459631589158642e-01
5.602835510143193698e-01,7.760576649954911144e-01,9.610081849333170778e-01
-8.361946362871169880e-01,9.795232694071335233e-01,9.566625474504423243e-01
-5.123640776598819002e-01,7.882958948924556619e-01,9.607467996701023472e-01
-1.825807825584544020e+00,8.231065996221195169e-01,9.600033093700295339e-01
-1.516819499091856871e+00,8.143461852970634851e-01,9.601904151217194316e-01
2.003980285942464357e-01,6.627314305923753812e-01,9.634286172881582067e-01
7.569621452664537786e-01,7.210145706916980535e-01,9.621838005095795232e-01
9.535270830497926120e-01,8.783705467446323301e-01,9.588229767985284591e-01
-4.130309946592743420e-01,8.545883475248219341e-01,9.593309192424303022e-01
8.213785560714611522e-01,7.844856804228084179e-01,9.608281785884947857e-01
9.616668823334473259e-02,8.659984406838767690e-01,9.590872214014194430e-01
-1.009706639199364320e+00,9.321396745572869680e-01,9.576745707181993916e-01
7.900633679133814979e-01,9.567357552060291592e-01,9.571492453183213511e-01
-3.015146438655247896e-01,1.043805490460067098e+00,9.552896017375890336e-01
1.070054685212842749e+00,9.577418076404786706e-01,9.571277579559658300e-01
4.004170399904973254e-01,9.523378292228725783e-01,9.572431766344009496e-01
1.104599310668955975e-01,7.215763965293467974e-01,9.621718009805879657e-01
-3.545137944619795034e-01,9.955484254996808113e-01,9.563202806619791607e-01
-5.597546425671431347e-01,1.165997441636752674e+00,9.526798145714756583e-01
5.677036363936179830e-01,5.328937503327353387e-01,9.662017026539003739e-01
-1.532089750272570772e+00,7.102093223941743361e-01,9.624145800172475562e-01
1.524354307919743023e-01,9.001215743260374547e-01,9.583584163091911634e-01
-5.808128261305177675e-01,9.313383814467558475e-01,9.576916848116894254e-01
-3.729894778494932672e-01,7.079853798430750800e-01,9.624620791910649675e-01
4.301686390581858921e-02,1.253269772194736786e+00,9.508158439412194296e-01
-1.565697594862033082e+00,9.086100018817084845e-01,9.581771196764592435e-01
3.383199353227393513e-01,7.870114735424714736e-01,9.607742324618925300e-01
2.238707761705076571e-01,6.854981905993043911e-01,9.629423626903070854e-01
-4.332276156407028345e-01,1.136329308673488248e+00,9.533134693409138771e-01
-1.668984544871106701e+00,1.020572951385485982e+00,9.557858044885001458e-01
4.279306430093368879e-04,8.328257913118195521e-01,9.597957259613637548e-01
-3.748719254017301439e-01,8.301854092717686484e-01,9.598521194888867125e-01
8.410699655585187617e-01,8.270288460624376503e-01,9.599195376622885467e-01
1.850642853380664699e+00,7.649491175254854447e-01,9.612454423331884268e-01
5.206721647832587285e-01,6.307795055330081002e-01,9.641110495036154804e-01
9.396515554963899008e-01,8.014278894210203896e-01,9.604663252979682708e-01
-1.358381333906677479e-01,9.133101883055819714e-01,9.580767326535069017e-01
2.032759110268144709e-01,8.029478525530251432e-01,9.604338617826820856e-01
-1.313338479813724646e+00,9.491673700220353282e-01,9.573108915996940693e-01
1.392602443597067141e-01,8.504904242087657495e-01,9.594184430733779800e-01
1.223339901799779472e+00,1.222992814896195268e+00,9.514625020379744447e-01
-5.879375865510972909e-01,8.613567359186179440e-01,9.591863593676160926e-01
1.791447893834124394e-01,8.716799909918305778e-01,9.589658743164883870e-01
1.132369655251720619e+00,1.029631720819123464e+00,9.555923264403879402e-01
2.432982685209508777e-01,8.720534623698762422e-01,9.589578976797300536e-01
9.429665473805475262e-01,1.124560018484755730e+00,9.535648389458103447e-01
-1.268041786659477532e+00,8.191005225292594671e-01,9.600888715407185359e-01
-3.600439222420440677e-01,9.524584065055315962e-01,9.572406013334766595e-01
1.245746865489905542e+00,9.032482370808664340e-01,9.582916367525039503e-01
-1.333228551737380974e+00,9.619622703536290231e-01,9.570376169170694558e-01
1.103768661294428188e+00,9.918861925413839931e-01,9.563984989773578471e-01
-1.874316251911247955e+00,1.115628798895277107e+00,9.537555927723750937e-01
2.666750390312291330e+00,8.461355211778245344e-01,9.595114555012046464e-01
-2.717169888664956734e-02,8.511811661416041064e-01,9.594036901423210750e-01
8.077842076896981638e-01,8.384072507236087768e-01,9.596765166271907788e-01
-2.965410667938554568e+00,7.848840063204363116e-01,9.608196711065735141e-01
-6.286777123632669717e-01,7.219223575061273213e-01,9.621644119135628337e-01
-2.481935359920906803e-01,8.733679215819187824e-01,9.589298233364617063e-01
2.010189378131619076e-01,9.713322498574554764e-01,9.568374920150578555e-01
-3.098770297408918184e-01,9.694730020007464866e-01,9.568772020053505356e-01
1.028069437505566786e+00,8.101503298710289735e-01,9.602800305958670846e-01
7.505139544606566071e-01,6.029929214015201655e-01,9.647045179764417444e-01
-4.813021213363404271e-01,9.341724041269402479e-01,9.576311554891931976e-01
-1.203331182314147235e-01,6.769838862468141594e-01,9.631242120020950814e-01
-1.172058963876975307e-01,1.334429628295358050e+00,9.490824241143378526e-01
8.902888084486120235e-01,9.048252272945886965e-01,9.582579552474520534e-01
-1.738479951618446817e+00,1.170000583911470882e+00,9.525943150829080386e-01
1.398647096181692140e-01,9.528234392536634179e-01,9.572328049297682551e-01
4.285110517935535324e-01,9.265247975485919607e-01,9.577944937885447541e-01
3.909542528492533364e-01,8.820275984731121843e-01,9.587448691443426485e-01
-2.000595792467834144e+00,1.183802181069471882e+00,9.522995392749439292e-01
1.088012395261011900e+00,1.053197814581213976e+00,9.550889995971427737e-01
1.197125373816636112e-01,7.733929605589630052e-01,9.610650979408676964e-01
1.589349742345108396e+00,9.291720956600829640e-01,9.577379525469187360e-01
-6.112787474460873449e-01,7.969988383374411178e-01,9.605609213868651075e-01
-1.213595178616275305e+00,7.679861547627367946e-01,9.611805770067208821e-01
-3.433981787409718378e-01,1.048449771232465633e+00,9.551904087527900433e-01
5.286481801379423057e-02,7.173660918428402811e-01,9.622617250633974662e-01
6.824565503376652797e-01,1.126209801981458813e+00,9.535296027149858800e-01
1.027967547540804327e+00,7.501366675799642225e-01,9.615618080298996562e-01
6.498916511971893073e-02,9.956711195501333211e-01,9.563176601509295605e-01
9.401818223165676613e-01,7.827760044531000272e-01,9.608646940083812593e-01
-1.908524437963833753e+00,6.533869260692904968e-01,9.636281980931391544e-01
2.030920949844638446e-01,1.124073441556681541e+00,9.535752313015259940e-01
-1.241093907359502202e+00,1.083002378892924611e+00,9.544524309141545482e-01
-3.395654654725527299e-01,7.612931485997528336e-01,9.613235268607714934e-01
1.740527555554311767e-01,9.763532882948503522e-01,9.567302522046752244e-01
3.139527751619509699e-01,7.064915083317961919e-01,9.624939854390658356e-01
1.324997281749266120e+00,7.293753832698431916e-01,9.620052294895197198e-01
-1.451222581357926034e+00,1.178803934565167078e+00,9.524062922930796038e-01
-1.080836817186228593e+00,8.311814632961376237e-01,9.598308456735124006e-01
6.877333438010834188e-01,9.162899200559728730e-01,9.580130912630081541e-01
-2.763777174269607673e-01,9.212220452382697822e-01,9.579077504702762091e-01
-5.672591391741269584e-01,7.436250722966915028e-01,9.617008832933483520e-01
-2.537936683323493980e-01,1.016530819686845222e+00,9.558721367168446781e-01
1.480047860782997660e+00,8.333722468468924838e-01,9.597840547127377553e-01
-5.593810175763543890e-01,5.076041007482829936e-01,9.667418413642281383e-01
1.905141608419169685e+00,1.033486638554493187e+00,9.555099927454488995e-01
3.143412444974007514e-01,1.048758485402619511e+00,9.551838152065579290e-01
-2.295228774964754026e-01,9.114659260817330466e-01,9.581161225792458325e-01
3.033897228903312815e-01,9.529823587286507802e-01,9.572294107127001794e-01
-9.876446932490053898e-01,7.972504060687736205e-01,9.605555483796390792e-01
-2.983829696721056912e+00,6.951380115346735833e-01,9.627364744896645954e-01
4.449207655094911673e-01,8.181533307717385739e-01,9.601091017512096704e-01
-1.205031924272181643e+00,6.986469425816641543e-01,9.626615304109014115e-01
9.664491009379784225e-01,1.097628177223673562e+00,9.541400517401567027e-01
-8.563699997651359752e-02,8.649674128209113855e-01,9.591092421913222088e-01
-2.200183236046203028e+00,7.595212651726093167e-01,9.613613709133745910e-01
-1.857034584959827761e+00,8.357427055925739090e-01,9.597334262322796405e-01
-1.515059994182030821e-02,9.208518313452009885e-01,9.579156575333646062e-01
3.928428532932531220e-02,1.062022396231472099e+00,9.549005233536963511e-01
-4.902741610148715901e-01,8.423153519619276386e-01,9.595930470340021667e-01
4.418251530438150471e-02,7.463757752562315551e-01,9.616421335212687049e-01
1.310474036405170573e+00,7.748894591214519068e-01,9.610331355840603385e-01
1.199781242481676946e+00,8.499722589292151298e-01,9.594295100960703593e-01
-3.452171450835629929e-01,9.937089060670841745e-01,9.563595692907371770e-01
-7.548411637410604724e-01,7.385919717514759508e-01,9.618083807273624108e-01
-2.529543046599307954e-01,8.441739386441818871e-01,9.595533511651356262e-01
-1.515721764750287859e+00,1.014339542574540065e+00,9.559189382191533024e-01
-1.287848180732531267e+00,8.189549165715113155e-01,9.600919814064354796e-01
-1.972940940993477055e+00,7.385883038063105754e-01,9.618084590676796441e-01
-2.001168925328865866e-01,6.819970225445339818e-01,9.630171409663534909e-01
-3.434868732480691467e-01,9.701705648015905847e-01,9.568623033935543809e-01
9.429602439533522062e-01,9.111356107054335851e-01,9.581231774860669015e-01
-1.261777590587246922e-01,8.296641465846229524e-01,9.598632526663012365e-01
-1.406411396452722729e+00,9.069574197086530676e-01,9.582124156816760330e-01
4.533993133952871762e-02,8.869827108178854891e-01,9.586390373896361838e-01
-7.727219998831641457e-01,8.758438158214379987e-01,9.588769429548266165e-01
4.278334657172278566e-01,8.132302696697489841e-01,9.602142489524634339e-01
-2.041139841166791591e+00,7.686745477708777363e-01,9.611658742442181769e-01
1.896838127117604689e+00,8.045563679557844461e-01,9.603995069596827916e-01
-2.443100926850129806e+00,8.808860027700082806e-01,9.587692514525566478e-01
-1.121659767016427445e+00,8.769071469163208787e-01,9.588542322294635323e-01
1.796393460499832173e+00,6.810533442220123579e-01,9.630372961365700757e-01
5.333657501064428125e-02,7.620439784578484366e-01,9.613074905661651570e-01
8.768124975582418656e-01,7.360137731789904159e-01,9.618634461345465514e-01
5.118772403288999184e-01,1.148319953472176191e+00,9.530573720234744028e-01
4.225663894050467606e-01,8.598245487476119386e-01,9.592190839650750478e-01
-9.207825196583375726e-01,7.388968756522712455e-01,9.618018685612210739e-01
-1.776596680583862331e-01,9.260993585841267306e-01,9.578035803538932358e-01
1.076243151826144828e+00,9.617257516952401053e-01,9.570426685047825899e-01
-7.888847868456316803e-01,7.732687477178873392e-01,9.610677508903899824e-01
5.149806220801884660e-01,7.620637189972170322e-01,9.613070689458718121e-01
-2.105050092372513504e-01,7.385241264638191527e-01,9.618098297733863600e-01
6.218751328025279301e-01,1.023546208627209797e+00,9.557223013811655399e-01
-2.143964775247274301e-01,1.134049516997793772e+00,9.533621613455781629e-01
-1.905819605558747853e-01,7.561442161889544433e-01,9.614334982426463450e-01
2.945693948231190573e-01,1.099739656674021848e+00,9.540949545638045537e-01
6.556430589162652867e-01,8.853931437236046698e-01,9.586729875128838785e-01
8.629091094246811311e-01,9.387061575657512646e-01,9.575343231575625946e-01
1.069907110643434134e+00,8.705939507157353097e-01,9.589890700666761081e-01
-1.272069609517035182e+00,7.954600832472392691e-01,9.605937862625588686e-01
1.159018807720078037e+00,7.931293122617779634e-01,9.606435670881077193e-01
2.534823341948626574e-01,9.517916427814173685e-01,9.572548421357002235e-01
-1.056964422203719722e-01,7.544004396595856976e-01,9.614707419854877646e-01
-2.907445609670368247e-01,9.132167231471145508e-01,9.580787288911370991e-01
4.990347104865148764e-01,9.213877425341859828e-01,9.579042114918723261e-01
-1.639485797995489547e+00,1.061570394019063501e+00,9.549101772593885373e-01
2.882026375741314483e-01,8.467069112108074336e-01,9.594992516992311149e-01
-1.135254200412575187e+00,8.585045036437435328e-01,9.592472776123455169e-01
7.012134204846207641e-01,9.821820714241246142e-01,9.566057605073223780e-01
-6.386220987633037804e-01,6.677378708835532972e-01,9.633216892663530873e-01
-1.168725494493807915e+00,1.042683567189562899e+00,9.553135638801404372e-01
4.360336756553298554e-01,1.704587706153549709e+00,9.411765531324540746e-01
-6.862606143609505382e-01,8.597929002132160825e-01,9.592197599174442368e-01
-9.136251633635621427e-01,7.994232883439196247e-01,9.605091397559896160e-01
-2.121667816014078389e-01,9.997933262703450064e-01,9.562296176727558272e-01
-2.315629243669591109e+00,8.763629876473852942e-01,9.588658544342217871e-01
4.556878957146305309e-01,8.334545813704729023e-01,9.597822962042524830e-01
7.166037506627991049e-02,5.651549814937614213e-01,9.655126642496824063e-01
1.547541103247896732e+00,8.882861575001320675e-01,9.586111982530132192e-01
-1.187756001082764135e+00,7.191508200513884175e-01,9.622236066707471336e-01
-9.085779252572359077e-01,9.171111298999211625e-01,9.579955517860558878e-01
-1.103391669663827540e-01,1.421660147586812473e+00,9.472193464930380724e-01
-6.493201473994474338e-01,6.901367566296620071e-01,9.628432917615050712e-01
-2.030288675448057134e+00,9.757033827170101814e-01,9.567441329490278257e-01
-2.402025834227558554e-01,8.793240370928291361e-01,9.588026120621463422e-01
8.546029664896015454e-01,8.397565921855540960e-01,9.596476972655537674e-01
2.122903597269700238e-01,8.052285307123866476e-01,9.603851508444163354e-01
-1.044389845567748720e+00,9.499845330565175328e-01,9.572934385548782510e-01
5.267301449060507457e-01,7.586527231104583935e-01,9.613799213162874668e-01
-1.124146511965315121e+00,9.335608169344449259e-01,9.576442178258738336e-01
-1.489375755892608844e+00,7.381592712572572212e-01,9.618176223851452322e-01
-6.318957381082177527e-01,9.524732844994722170e-01,9.572402835678851529e-01
-1.297445235375385697e-01,1.196191901430766924e+00,9.520349184641682116e-01
8.238610745044652184e-01,8.985941569876598756e-01,9.583910390321168649e-01
-1.071547646778122642e+00,7.687155791423395668e-01,9.611649978923340054e-01
5.149831718099022737e-01,7.694060522276036096e-01,9.611502507033488074e-01
-5.437572463568188796e-01,1.287252456607566042e+00,9.500900385768182854e-01
-6.825543012451846803e-01,8.904694282832725793e-01,9.585645677506345885e-01
1.187061449909079913e+00,6.139841894474216133e-01,9.644697654415220756e-01
-1.335882776662463023e+00,9.378190386417744051e-01,9.575532703268344603e-01
-3.357460488937494825e-01,8.236435776915266294e-01,9.599918405420050371e-01
-6.657514882418499313e-01,6.436206817527215795e-01,9.638367864562273901e-01
9.145796021700289824e-01,8.796426483097696813e-01,9.587958071338598121e-01
8.195658593055951124e-01,9.162494905996223515e-01,9.580139547591329796e-01
-4.014335288904602450e-01,1.071959425685240275e+00,9.546882873456123964e-01
