# residual, uncalibrated_uncertainty_estimate, calibrated_uncertainty_estimate
-1.690748625607446098e-01,3.578508015614857429e-01,4.416865340001941975e-01
3.890588455280146185e-01,3.795941869663920221e-01,4.460852673260186085e-01
-2.251740762664541373e-01,4.331845016573594442e-01,4.569267024927514687e-01
3.807659036872300673e-01,6.331712019674788916e-01,4.973844392708196560e-01
1.718181791433222305e-01,4.043939867549491418e-01,4.511023198122006694e-01
4.556925882806064226e-03,5.144875011357220584e-01,4.733744730048017324e-01
-1.405313837583761771e-01,4.379508219583831408e-01,4.578909392736961737e-01
-4.554040931077067977e-01,4.822060077369668130e-01,4.668438579153756929e-01
-8.265242983883093197e-01,4.380988784784863865e-01,4.579208914240607831e-01
-8.085801615988240654e-01,3.301653637346200210e-01,4.360857107732096782e-01
4.466353576059286373e-02,5.986643609313755388e-01,4.904036315995273787e-01
-4.470825310380373008e-01,3.895019722556601893e-01,4.480896334596926600e-01
-6.486459715360549660e-01,3.610479872631923715e-01,4.423333314989761900e-01
-4.995014841887314705e-01,4.822575376747757492e-01,4.668542825318968692e-01
-4.609328219020918105e-02,4.048840043620756668e-01,4.512014514211276639e-01
-4.816425404526660792e-01,4.884626931408303507e-01,4.681095987410414105e-01
3.242793241894915690e-01,4.275186084448776569e-01,4.557804801897294977e-01
2.846263726302145081e-01,6.613103400037134705e-01,5.030770470195664590e-01
1.400320281485334106e-01,3.806667049329711672e-01,4.463022400022731984e-01
-5.635881680117742487e-01,3.248848902038257713e-01,4.350174596953073070e-01
8.110443182718929389e-02,4.833262038183686604e-01,4.670704759761312164e-01
1.210061616300505571e+00,4.750747685749360794e-01,4.654011929958010718e-01
-5.327896799758441437e-01,4.333044953071212846e-01,4.569509774644849864e-01
-3.689082278011499572e-01,4.812196187234412670e-01,4.666443093103528894e-01
3.336559195807590195e-01,3.561816174636363019e-01,4.413488544907057665e-01
-4.377050038693126033e-01,4.753034616302689308e-01,4.654474580895362479e-01
4.737545655024770208e-01,5.596661343731048621e-01,4.825142070404975780e-01
1.077125932514126500e-01,5.085008780786799409e-01,4.721633663689317473e-01
4.703228758222627870e-01,4.496577596462892901e-01,4.602592777818074188e-01
4.443667557751080910e-01,5.076659097775884089e-01,4.719944504975702726e-01
1.662898745696063732e-02,4.030628551917486702e-01,4.508330290527780004e-01
-2.439864897391010312e-01,4.051719798181413479e-01,4.512597094711979229e-01
3.503333102769657925e-01,4.238140131586570214e-01,4.550310326478341216e-01
-1.682464191819221799e-01,4.029190223282485550e-01,4.508039313571687856e-01
-5.428663517581308051e-01,4.856211833266101952e-01,4.675347552342594692e-01
-3.007164587205026773e-01,4.683110766936949276e-01,4.640328836764570086e-01
4.791315013673940748e-01,6.327649847290414131e-01,4.973022606555320690e-01
-7.183156490577911057e-01,3.948924519412946310e-01,4.491801390177659892e-01
2.875949371034522417e-01,3.364627399041825728e-01,4.373596834277190259e-01
2.711400170561254486e-01,3.565888903311009162e-01,4.414312466620010644e-01
-2.239925903330014512e-01,4.255271600511890129e-01,4.553776059246207875e-01
-1.414538689520239978e-01,3.105132361858640166e-01,4.321100433800097451e-01
-5.786406003333933734e-01,5.016815519149578906e-01,4.707838021153697428e-01
4.730420878158986264e-01,4.252233148111609906e-01,4.553161373833464753e-01
-3.026158348363274797e-01,4.330716512973611931e-01,4.569038726238000003e-01
2.355474236901558271e-01,3.718013625498079455e-01,4.445087622958593387e-01
1.260229092721041111e+00,3.555632684047135283e-01,4.412237611548786020e-01
-1.775907701093440705e-01,3.294985197116722664e-01,4.359508068025426120e-01
3.698121424817586433e-01,4.254387941885822144e-01,4.553597293218068498e-01
1.384109714631683419e+00,4.869198382485836474e-01,4.677974758997700544e-01
4.158038066236396380e-01,5.664741432574575963e-01,4.838914817842618898e-01
1.090980432326029426e-01,4.509297431515503773e-01,4.605166027627290992e-01
-3.401477995388112463e-01,6.941778566825835828e-01,5.097262158706973301e-01
-7.110621413046251948e-01,4.051155333336840525e-01,4.512482902267848095e-01
-7.738251259379775870e-01,5.083665853204457630e-01,4.721361986570018487e-01
-7.473687132575078385e-02,3.962843951877078608e-01,4.494617321106370023e-01
1.442557985115615338e-01,4.107607217157189794e-01,4.523903238983679742e-01
-4.439589629026910456e-01,5.189774975645560229e-01,4.742828088759898364e-01
2.435111921169079707e-01,4.511348962423674669e-01,4.605581056713455856e-01
-3.949871490584046241e-02,2.975384614286062934e-01,4.294852187238208940e-01
-4.212580824880077235e-01,3.694718228634739088e-01,4.440374914398593220e-01
-4.207250433274450224e-02,5.400842986530505208e-01,4.785527598344343492e-01
2.815203117230899443e-01,5.265386361402507598e-01,4.758124433655013252e-01
-6.657995555374735669e-03,6.410816641884535816e-01,4.989847426801601316e-01
4.134027418027961392e-02,4.002202245692371152e-01,4.502579588040839242e-01
5.917595115186387034e-01,4.164028581711745058e-01,4.535317401586832498e-01
5.665642429373348721e-01,3.683071535460941681e-01,4.438018763484408713e-01
2.291322436282766661e-01,4.990642610119590539e-01,4.702543185734093800e-01
-7.559180968301909553e-01,5.053245085650192037e-01,4.715207800294687335e-01
4.076301279818481116e-01,4.569280760372998462e-01,4.617300783219666083e-01
-1.471655784058356897e-01,5.765238760394210127e-01,4.859245641990029840e-01
-6.016532597162070617e-02,4.556147786970523583e-01,4.614643954639531254e-01
-6.081852099555286051e-01,3.413388511098391920e-01,4.383461311432577112e-01
1.952978661260380139e-02,3.865043366317660323e-01,4.474832053680245503e-01
5.312288011254313602e-01,5.863065571203347481e-01,4.879036214840206664e-01
-1.760505790123716441e-01,4.582732558730680528e-01,4.620022110769461676e-01
-9.857656727469940039e-01,4.639380272777918757e-01,4.631482064358617978e-01
-5.474481430571511570e-02,4.923672214096433408e-01,4.688994931525057863e-01
-3.048245732527045671e-01,5.238519387657705195e-01,4.752689187460616416e-01
-5.529113391024974566e-01,4.381307965318173570e-01,4.579273485144479405e-01
-6.655757127840505882e-02,5.575799607997614649e-01,4.820921696691483627e-01
-2.130404796438246928e-01,4.145598256397192150e-01,4.531588907396198462e-01
-3.770572141738833261e-01,4.570827731971050523e-01,4.617613738879317586e-01
-4.449238221680884009e-01,4.268765283556669732e-01,4.556505860157697430e-01
-1.111957751975436032e-01,4.488449269905892547e-01,4.600948399988051274e-01
2.188039189167581000e-01,5.739007166395280191e-01,4.853938934475819367e-01
-3.515186555492384457e-01,5.054865357861689779e-01,4.715535584825057969e-01
-5.165094470338527088e-01,4.156769223933175494e-01,4.533848817997384595e-01
1.722042682868850649e-01,4.676004311339173047e-01,4.638891185612998291e-01
-8.300235220727336660e-01,4.835813727548111118e-01,4.671220971971850044e-01
-4.325507439361516160e-01,5.381569915778133817e-01,4.781628614950971246e-01
-7.735531752787597748e-01,4.410159590519219242e-01,4.585110230569016676e-01
6.598880784769082242e-01,5.166728203276456100e-01,4.738165677466310566e-01
-4.505913316314222872e-01,5.559757603030039963e-01,4.817676364810092871e-01
6.176122845076150586e-02,4.855885047565041135e-01,4.675281442897037398e-01
1.483304667765222296e-01,5.488879886571782496e-01,4.803337651328385971e-01
-1.338839697545139096e+00,5.888974554835167963e-01,4.884277657587839938e-01
-7.886936099121677479e-02,5.413233994995942933e-01,4.788034325832382088e-01
1.858423152037338294e-02,3.131513984250785532e-01,4.326437492378816252e-01
4.797392920044674797e-02,4.161944858240537726e-01,4.534895859876379998e-01
1.035626723711478847e-01,4.476887777699977145e-01,4.598609485411715991e-01
1.171185344047892762e+00,5.787119140466026046e-01,4.863672089629682560e-01
-1.847276102388462765e-02,5.247906462037670305e-01,4.754588212664752067e-01
-7.964980663451763920e-01,5.174563541094037156e-01,4.739750783048328753e-01
-5.182875001471293208e-01,3.727167707388885920e-01,4.446939513284344225e-01
-4.012214836190487743e-02,5.178660267791913574e-01,4.740579559612656535e-01
-9.859456881629302671e-02,6.540746525771014008e-01,5.016132519928957478e-01
5.447962087448420254e-01,4.841283999787699410e-01,4.672327619734078508e-01
9.367828115339681405e-01,3.814202858605771351e-01,4.464546910340806973e-01
-1.203649303095580381e+00,3.917293747169934837e-01,4.485402417368415939e-01
5.034701008856645732e-01,5.064032149594364096e-01,4.717390046378975299e-01
2.333812645224424276e-01,5.161161885909900660e-01,4.737039599569680126e-01
1.041762556721599342e-01,3.647161646944435121e-01,4.430754116309983393e-01
-2.111439219176991511e-01,4.440213324728115030e-01,4.591190165214351082e-01
-2.002431778061206924e-01,4.102128075369296245e-01,4.522794796892878333e-01
-8.522586135731335943e-02,2.991900687650036472e-01,4.298193424169118315e-01
1.094544203421744105e-02,3.166022813846580131e-01,4.333418702339982831e-01
-4.374972264504026764e-01,6.332178358663990148e-01,4.973938734082123392e-01
-2.152608238910483918e-01,3.861078972785175756e-01,4.474030048398028314e-01
-5.240769578155795028e-01,7.085902957088470178e-01,5.126418830803183280e-01
-2.566000338768029132e-01,4.787295959344710639e-01,4.661405723797903411e-01
-3.448148609047054780e-01,6.411273252317009064e-01,4.989939800067715869e-01
4.347442892697206407e-01,6.547415452087476107e-01,5.017481657972063802e-01
7.306835259245318959e-01,3.536048170989730677e-01,4.408275622711655961e-01
5.362507998943124438e-02,4.705777458600701180e-01,4.644914356919358500e-01
-1.956237064045559804e-01,5.555562028825220544e-01,4.816827591183905355e-01
2.683932682847425810e-02,3.625543296699169638e-01,4.426380677864112934e-01
5.671388224239670706e-01,3.505354127871095349e-01,4.402066152205753591e-01
-2.612832441274364759e-01,5.098579622899256369e-01,4.724379074045061411e-01
-4.276806089361760432e-01,4.110032969638772182e-01,4.524393973893733323e-01
-2.220179038485257939e-01,4.266034834547983157e-01,4.555953484489175254e-01
2.532010073718908849e-01,3.931196838121296389e-01,4.488215042374176234e-01
-7.084958666367861813e-02,3.580089408441658461e-01,4.417185259149716270e-01
8.509480057420961696e-01,4.814181989806600170e-01,4.666844825206885039e-01
3.908477328845187670e-02,4.443003889895992264e-01,4.591754702510325581e-01
-7.032866897647904736e-01,4.708928448965361002e-01,4.645551809002751442e-01
3.208832693905953048e-01,4.872945349554141381e-01,4.678732778441646034e-01
-2.655647072740632830e-01,4.975692021783650887e-01,4.699518649769278689e-01
-1.134267841465645688e-01,3.718005566323036581e-01,4.445085992570262379e-01
4.842992739424757942e-01,4.850505756421977788e-01,4.674193200805032422e-01
-8.661796900316454106e-02,5.243875167194087528e-01,4.753772673104353363e-01
8.864492014600967862e-03,6.228690655196077453e-01,4.953002950551623762e-01
1.138753730291654784e-03,4.121940108726304119e-01,4.526802813572753381e-01
-1.112361337732986621e+00,4.848759484444518653e-01,4.673839926252787436e-01
-1.503740685815740941e-01,4.222524017200259272e-01,4.547151153171526961e-01
8.718868660435455387e-02,4.380586458125680371e-01,4.579127522697816755e-01
-3.781404537082612149e-01,4.700220952286111031e-01,4.643790263819503328e-01
-3.100693966693376380e-01,5.210999619723731824e-01,4.747121879606945871e-01
-2.427047018311068449e-01,3.196325172304602669e-01,4.339548934202143160e-01
-6.481547919811311287e-01,4.620169618682700707e-01,4.627595707988351181e-01
-4.643747959516553725e-01,3.141525762174989800e-01,4.328462896444735808e-01
-1.313925381391747027e-01,4.735765594493582253e-01,4.650981020885200934e-01
1.413855100706903067e-01,4.506072307686749268e-01,4.604513578185712719e-01
9.091020290423200700e-01,4.421784439048822013e-01,4.587461962265005910e-01
-3.538334189672114882e-01,4.936761997290899928e-01,4.691643022633829041e-01
4.005538414526915170e-01,5.242565633656538493e-01,4.753507751671667836e-01
-2.901549011808063905e-01,6.821188237917547026e-01,5.072866477507240734e-01
-1.314800631809786013e-01,2.808503368713523018e-01,4.261091754688943189e-01
1.488207359453060374e-01,5.755399640785233695e-01,4.857255167070194668e-01
-3.510609684416205606e-02,3.124893759964302853e-01,4.325098206860434891e-01
-2.835231641392101376e-01,4.244112167531038926e-01,4.551518482110170072e-01
-5.670819738307251168e-01,5.532328499266547794e-01,4.812127398511829579e-01
4.178939043377917217e-01,3.914213811706522828e-01,4.484779339843366075e-01
-2.126977590545904018e-01,3.688525896457480191e-01,4.439122192368171183e-01
-7.434693058039396063e-02,4.582566281307660638e-01,4.619988472491505238e-01
3.523312753311503287e-01,3.827638792080872432e-01,4.467265028390958737e-01
-1.080000525924030619e+00,5.726879031798401964e-01,4.851485386933064858e-01
-2.514586868849117418e-01,3.590414161265232940e-01,4.419273978706502182e-01
-2.405013411646565735e-01,4.257693853538760953e-01,4.554266086209096120e-01
3.149009092319706576e-02,4.651649150150864997e-01,4.633964084465692079e-01
6.809727910649965299e-02,3.497323129626172533e-01,4.400441464101222944e-01
7.794305444344108713e-02,4.593883838243359441e-01,4.622278038441467451e-01
-2.172955499371817811e-01,3.780954532772681786e-01,4.457820702984114369e-01
-1.376632980077547863e-01,5.430559339420178988e-01,4.791539280027926617e-01
3.682135756208951838e-01,4.650403195662065059e-01,4.633712025210415808e-01
-5.620620933363041916e-01,4.032980760825438105e-01,4.508806147415750365e-01
1.676908385390251666e-01,3.373432298876083424e-01,4.375378084326814743e-01
1.681531917784195862e-02,5.061154815246330374e-01,4.716807955492458015e-01
-1.811015852834685080e-01,5.078232894048959611e-01,4.720262887324426782e-01
3.645205106329210132e-01,5.424443231579040292e-01,4.790301978343567968e-01
3.069777158032627740e-01,4.667722122485635228e-01,4.637215681111633292e-01
9.634347279134889419e-01,5.198903505768007749e-01,4.744674809908314139e-01
-3.666067636742720848e-01,3.166898319636431980e-01,4.333595819031935692e-01
9.327391617316017625e-01,4.462544631330581102e-01,4.595707836254634415e-01
6.271516563177085279e-01,3.084719757509866156e-01,4.316970920325367000e-01
5.130033596422915038e-02,4.483236415945781039e-01,4.599893828493778480e-01
-6.207853869978501721e-02,4.804169238133375597e-01,4.664819224149457932e-01
5.839641418622596447e-01,5.260035479917116730e-01,4.757041938897457189e-01
-8.534906457262951551e-02,4.393662648376805424e-01,4.581772863925105965e-01
1.184550820992140152e-01,3.468919581484706249e-01,4.394695365623230709e-01
-5.263993215271692838e-01,3.530397729617993363e-01,4.407132526349032409e-01
3.392419420680488074e-01,3.782624768271585780e-01,4.458158595194282592e-01
-3.779206258616326086e-01,5.017024046414995109e-01,4.707880206665044920e-01
-8.228243789292413179e-01,4.252374989801432359e-01,4.553190068710384342e-01
-2.999052119532993887e-01,5.512220948317142488e-01,4.808059597991589662e-01
8.765370049337574132e-01,6.398120934739882637e-01,4.987279058119717390e-01
-2.769652805144293128e-01,4.234788135874324455e-01,4.549632210583649528e-01
-2.119393800675336559e-01,4.262271912767440774e-01,4.555192237372853725e-01
-2.917978873014898111e-01,4.366225590427675884e-01,4.576222288478092870e-01
1.719407354726630033e-01,4.260751776046670658e-01,4.554884710466213793e-01
-3.984152001460281034e-02,4.329659048557908951e-01,4.568824798927252351e-01
-2.728830691004638376e-01,5.361246333608000736e-01,4.777517110853189974e-01
1.725096045150045776e-01,5.745407186136557431e-01,4.855233672144201873e-01
1.976991303755462892e-01,4.699661163247629281e-01,4.643677017300934518e-01
-2.750201916909163491e-01,5.322554233505425447e-01,4.769689616330238247e-01
4.449191412445788751e-01,5.960364478844681901e-01,4.898719991751583347e-01
-7.703445139739614200e-01,4.734158062872986794e-01,4.650655813803591387e-01
5.716838466226620286e-01,4.789639779112634943e-01,4.661879883544921555e-01
-2.560744535546054523e-01,4.456765322240169858e-01,4.594538669677175058e-01
-7.471259730157188139e-01,4.872771244385367684e-01,4.678697556593998108e-01
1.833147002090167177e-02,5.917584246513325485e-01,4.890065459343764798e-01
-2.405603234169114146e-01,4.236188524500986707e-01,4.549915512194989686e-01
9.099944325397878175e-02,3.102750181085081049e-01,4.320618513539675187e-01
6.667129144254202444e-01,5.125959262626766932e-01,4.729918033663157440e-01
-1.028940386462262602e-01,5.664741955672351059e-01,4.838914923666416401e-01
-4.255066929898002059e-01,4.134993634541873631e-01,4.529443569736303354e-01
-3.949637490575400589e-01,4.484637146267798635e-01,4.600177199230819358e-01
2.413281607881559519e-03,4.547238086942299584e-01,4.612841503286744249e-01
-1.837810012351764055e-01,4.385172098825317888e-01,4.580055207609348145e-01
-7.483416191285664765e-02,4.132058411154543864e-01,4.528849767773446278e-01
-2.551202281644239858e-02,5.728066872055737058e-01,4.851725689555145271e-01
-5.372751832493573021e-01,5.368676936404288558e-01,4.779020337675615737e-01
-4.684100717220291560e-02,4.314116840693109078e-01,4.565680577067653401e-01
2.016116048922883541e-01,4.970148768683246843e-01,4.698397237822971029e-01
6.913566387611961295e-01,7.528142238224415639e-01,5.215884782295833189e-01
-8.486924409079776854e-01,4.073434419326877887e-01,4.516990008966659254e-01
-5.458663527405605703e-02,4.709058294365027209e-01,4.645578077004540729e-01
-3.844719977299980440e-02,7.106736692660253762e-01,5.130633540024147621e-01
6.094326180111169222e-01,4.233747445765713713e-01,4.549421676751067567e-01
-2.153462127781306523e-01,5.118365533253148580e-01,4.728381805985589770e-01
1.569197262968120843e-01,5.683551766636683045e-01,4.842720188614836330e-01
-2.658424861332252531e-01,4.515231875688301977e-01,4.606366578363389475e-01
4.274566629362883119e-01,5.105275995920106613e-01,4.725733764615110410e-01
-1.662990627330277749e-01,4.946010261890199655e-01,4.693513966322744868e-01
-1.644667238476894278e-01,4.748301663346902179e-01,4.653517094399653997e-01
6.200096587847554463e-01,3.858419311656668960e-01,4.473491993268916556e-01
