# residual, uncalibrated_uncertainty_estimate, calibrated_uncertainty_estimate
-2.060009013085342122e-01,5.657094290456022856e-01,5.022922748199327714e-01
-1.679322490620730746e-01,3.446912691930435479e-01,4.641020736397067914e-01
-5.889677712527863207e-01,8.323565043426641719e-01,5.483667940201060187e-01
2.538355196325084440e-01,4.078984281432789238e-01,4.750237740011175047e-01
-1.540514827559684718e-01,3.934248758194225926e-01,4.725228578980726346e-01
2.520813465202115244e-01,4.679594898711202378e-01,4.854018534856918698e-01
-4.011982546324402987e-01,5.464120233236052782e-01,4.989578347573101480e-01
3.638841061572731794e-01,5.530327466391843361e-01,5.001018437181541376e-01
-1.707867016274602912e-02,5.530398867242669603e-01,5.001030774687469371e-01
1.359052977355693637e-01,4.328485002611823784e-01,4.793349503962133773e-01
1.600688245206046134e-01,4.238497508935617497e-01,4.777800372209832225e-01
-4.613880234581342887e-01,5.088368002177273697e-01,4.924651314845897021e-01
4.845297730569362304e-01,4.424613251110782741e-01,4.809959709891488133e-01
-4.568329288175399516e-01,3.839404367937883089e-01,4.708840213666664054e-01
5.980160281125616872e-02,5.811297121944506427e-01,5.049567785697759437e-01
6.629594801291556483e-02,3.446560793590326410e-01,4.640959931129244320e-01
-2.881472064782815701e-01,4.257260459686754706e-01,4.781042462653434799e-01
1.014499296908110970e-01,6.482584886215737585e-01,5.165561036136748774e-01
2.740325171317449238e-01,6.209227604808346124e-01,5.118327046051986962e-01
1.698168425402960535e-01,5.507655969066654889e-01,4.997100980604745057e-01
4.381249453925023518e-01,6.410700590244805541e-01,5.153139994686307679e-01
-5.037128024921746494e-01,4.251566603618079920e-01,4.780058609069191000e-01
2.878395345332030453e-01,3.345174481596380200e-01,4.623441173147759820e-01
-1.070107727452990730e-02,5.064548525003197410e-01,4.920535496372462347e-01
-7.806198055735090457e-02,3.663615853615653228e-01,4.678465339802826417e-01
-4.250878708217324942e-01,5.162485000866288143e-01,4.937458149780620253e-01
4.129054348227191862e-01,5.012687892584040128e-01,4.911574386630427336e-01
1.057586871227187836e-01,6.503949368380251839e-01,5.169252650764788459e-01
1.674950642144996116e-01,6.210738810596814208e-01,5.118588170536622073e-01
-5.952482284462778939e-01,4.650191708585520445e-01,4.848937894664324677e-01
-1.047351344572470672e-01,2.948058457361708573e-01,4.554822644844335744e-01
-7.990686956465298252e-01,3.869593031669220640e-01,4.714056577525774228e-01
-4.663489919863730154e-02,4.127060200358773634e-01,4.758544881003264893e-01
6.742759256690075698e-02,5.348613441297241922e-01,4.969619681621089136e-01
8.013085187806959220e-02,4.041416392555375880e-01,4.743746304035497685e-01
3.003251416296520149e-01,4.568966124798282680e-01,4.834902752086513988e-01
-4.267061384008749569e-01,3.359944560628628785e-01,4.625993326735798883e-01
2.393015770080539895e-01,5.617531754687293821e-01,5.016086652915503485e-01
-7.812720566521082211e-02,4.338243012164089696e-01,4.795035611330723535e-01
5.529094973014310466e-02,4.693131953653240651e-01,4.856357631571727729e-01
1.124270027710507630e-01,4.366806794887738707e-01,4.799971208520620314e-01
8.881692845643874845e-01,3.879692488356354940e-01,4.715801684276051953e-01
-3.142042738671888547e-01,3.878960261748459759e-01,4.715675161272314675e-01
6.471573307333051972e-02,5.440289062053187408e-01,4.985460508466843521e-01
7.287606375046267182e-01,5.554719441066103824e-01,5.005233178724111109e-01
-2.585744856341973263e-01,4.611074156991844530e-01,4.842178689149099213e-01
-4.187672127820611379e-01,5.486655866144126703e-01,4.993472327846293357e-01
-1.052169860850852290e-01,4.389355715388436607e-01,4.803867484785399045e-01
-3.953238271075514843e-01,3.595902061739834621e-01,4.666764928686660263e-01
1.696167423362928139e-01,3.734956264223877609e-01,4.690792402136643169e-01
-5.112599607073111674e-01,3.976574020537820831e-01,4.732542051706162267e-01
-3.189291412866379627e-01,3.878011838590524341e-01,4.715511281203682570e-01
4.534043814684879381e-01,4.546129864735657389e-01,4.830956825803454646e-01
-5.517545010192003163e-01,5.473067092539161127e-01,4.991124294552955476e-01
3.811728798209192970e-01,5.651716280744328857e-01,5.021993470383533387e-01
2.825972535223326698e-01,4.836604675511578799e-01,4.881148590447232927e-01
6.233787767395693180e-01,5.979545587832451048e-01,5.078639798444636311e-01
3.426776077559328670e-01,4.629356124747661116e-01,4.845337669510851875e-01
-1.195537397169167682e-01,5.360046680560953680e-01,4.971595255519243306e-01
-1.022970011097524834e+00,4.598890465329878996e-01,4.840073442973858442e-01
7.205613176814282261e-02,3.443059755752216344e-01,4.640354979303266680e-01
-1.262922438888735677e+00,5.343069107695519460e-01,4.968661664344131701e-01
1.679826994590317701e-01,4.875588162584569285e-01,4.887884630666812225e-01
2.591419120707856849e-01,4.356091437919342724e-01,4.798119679041712438e-01
-3.490142799038306598e-01,4.779873135778432425e-01,4.871345826198728579e-01
-8.984913109037823142e-02,6.791843041035293682e-01,5.218998415024814763e-01
-1.758470711975274325e-01,4.908271720496627522e-01,4.893532092634551578e-01
-8.074641478684562168e-01,4.963177840190701740e-01,4.903019438645128680e-01
-1.352380027401896556e-01,4.836049881021333152e-01,4.881052726319098367e-01
-1.044021104983549469e-01,3.991953255116634791e-01,4.735199462585678587e-01
4.739733863151215365e-01,4.419073076874350803e-01,4.809002411320167369e-01
-2.212955491397673446e-01,5.115731896005768498e-01,4.929379580663881266e-01
-4.589632849804007875e-01,5.033821808409024712e-01,4.915226161206872058e-01
1.035257400372425751e+00,4.577172795916112924e-01,4.836320800364624084e-01
-9.262122355791754247e-01,4.286654023594029250e-01,4.786121439511135112e-01
-4.246796235307338518e-01,4.456171696082583122e-01,4.815412761184703627e-01
1.451301231779712486e-01,4.161163653618783487e-01,4.764437689729068559e-01
-7.852321579074529323e-01,4.303704462247036622e-01,4.789067621321733137e-01
8.122513361479367644e-01,4.806212444290402508e-01,4.875897051725586739e-01
5.570188283735751922e-01,2.928705659296242936e-01,4.551478633420055209e-01
2.003439822933533454e-01,4.914760890898428047e-01,4.894653370285685923e-01
-5.682065143598333812e-01,4.194968436712106508e-01,4.770278890597129395e-01
4.765966415124567868e-01,5.481489084890454055e-01,4.992579548648133358e-01
3.631777297915231295e-01,4.354613488216534933e-01,4.797864300947341509e-01
2.382825528001781823e-01,6.337880322419869872e-01,5.140557224654707102e-01
-2.199874055087119029e-01,5.494574569849867141e-01,4.994840617618548362e-01
2.359638854766177851e-01,3.832633696907038479e-01,4.707670294918966380e-01
7.778456547532052179e-01,4.123654686093494726e-01,4.757956434900013631e-01
-5.206430650441510322e-01,4.445211245007559819e-01,4.813518881370210667e-01
-2.088741932718815586e-01,5.279976296503711142e-01,4.957759722376790523e-01
5.061873450276697106e-01,4.253053701442445211e-01,4.780315567887077344e-01
-6.459407886066378390e-01,3.191630900591168052e-01,4.596910048952204675e-01
1.631844677115267817e-01,3.785579379673822964e-01,4.699539678671263432e-01
-3.075847370135984526e-01,6.419941544680066725e-01,5.154736758993889723e-01
5.523487903278259115e-01,3.542545589646165505e-01,4.657545349603730012e-01
-1.040732811181446227e-01,4.133997644131389704e-01,4.759743616770178987e-01
5.475761132276451004e-01,5.619566663419083286e-01,5.016438269153292717e-01
-5.059970424767766817e-01,5.602889342498824643e-01,5.013556559154817016e-01
-3.394180501613168199e-01,4.452487984181427993e-01,4.814776244716152398e-01
-1.272749796411926093e-01,4.108487340574646929e-01,4.755335636784956965e-01
7.111471867657971346e-01,3.791447935081371790e-01,4.700553718928413005e-01
-3.077108648443379058e-01,4.243091569315710077e-01,4.778594189741689480e-01
-8.837732558151530082e-02,4.844848314930496058e-01,4.882573026557259777e-01
1.052424589293993462e-01,3.986140814612841310e-01,4.734195118542926517e-01
-3.337802008777128182e-01,4.015420388569037602e-01,4.739254398832855042e-01
-7.272440279036205268e-01,4.529487970075355974e-01,4.828081237184306818e-01
2.177966634885450947e-01,4.018793058188867007e-01,4.739837169639478653e-01
-1.124682574437473465e-01,2.856484447987316377e-01,4.538999375646813883e-01
-3.625629798605130016e-01,6.030610834144148891e-01,5.087463471717740271e-01
-7.627523782959381160e-01,6.204385007860411250e-01,5.117490283354299008e-01
-1.068939709132964849e-02,4.577700905169325707e-01,4.836412053493501784e-01
-5.822397656086321094e-01,8.210831383220998925e-01,5.464188449620246413e-01
2.596444896724631191e-01,3.150844227478243886e-01,4.589862432355026334e-01
-5.531434569547152152e-02,4.784419148890288187e-01,4.872131341540207883e-01
-2.870327910783600500e-01,4.584589092565126145e-01,4.837602278145576307e-01
-9.159702766706366850e-01,5.900934698258224476e-01,5.065056454479602843e-01
3.754787105440733908e-01,6.719334902169213919e-01,5.206469578424479661e-01
-1.972503240223709153e-01,5.354153075140236639e-01,4.970576886816670537e-01
2.292802137620012226e-01,6.121416835363505671e-01,5.103154035141364009e-01
-2.452914665269319006e-01,5.552499411266769158e-01,5.004849575020600128e-01
-6.234030034892391603e-01,3.864210103180174549e-01,4.713126449783906491e-01
7.728648858997594351e-02,4.094710332403132536e-01,4.752955078037736092e-01
-2.937762037123638481e-01,5.095622139409180518e-01,4.925904772753882388e-01
-1.552000864285066617e-01,6.369559511310527444e-01,5.146031139548251643e-01
-6.920643456225518131e-01,3.595136336647918318e-01,4.666632617408127404e-01
-1.301706202691039760e-01,4.159753402274860012e-01,4.764194009379114636e-01
-4.514175148010018956e-02,3.430744815968040373e-01,4.638227054483904377e-01
-5.749167467499854967e-02,4.579528339389573044e-01,4.836727819766107328e-01
-2.837865460371002957e-01,3.922738752825007946e-01,4.723239740502797046e-01
8.595431309538133224e-02,4.180515644467885927e-01,4.767781561672704838e-01
1.858633075663334300e-01,4.391726513502208773e-01,4.804277140068852203e-01
6.852277196074032517e-01,5.517481091885112487e-01,4.998798684618331878e-01
-8.046359479257434444e-01,5.150263317935663832e-01,4.935346339012705030e-01
-1.105396809784543022e+00,7.243549964705777722e-01,5.297049821755306365e-01
1.172632085924097678e-01,3.464776703825900306e-01,4.644107497270603679e-01
-1.165135833398061260e+00,4.339412874836995893e-01,4.795237754407388753e-01
-9.751276648837277350e-02,4.775120394377435074e-01,4.870524589833432616e-01
4.160308602958704416e-01,4.364203244997192366e-01,4.799521335559190360e-01
-6.465448941580684838e-01,6.075311776746703529e-01,5.095187443322951593e-01
3.716486619227943877e-01,5.314156139139900592e-01,4.963665730586501734e-01
4.451346215662411732e-01,5.735433693140148392e-01,5.036459181363197590e-01
6.635937264095128629e-01,4.893497213785604205e-01,4.890979173978414751e-01
-1.113388736276747087e-01,5.734759060773600980e-01,5.036342610191767433e-01
5.786718498251642862e-01,3.955237013398553714e-01,4.728855184546576496e-01
-4.937469526563805222e-01,5.540047611365520597e-01,5.002698001848504550e-01
-4.302045399379821333e-01,5.748920445039563676e-01,5.038789586107540464e-01
1.430530351425724822e+00,5.548579505410203838e-01,5.004172246092652987e-01
1.144548575798268603e-01,4.398827373357582227e-01,4.805504112850682019e-01
-1.268516600357235402e-01,5.047903894855791940e-01,4.917659435082639141e-01
6.505206186735547069e-01,4.263015700983593392e-01,4.782036923122717775e-01
2.186642392119929612e-01,5.044448721835204097e-01,4.917062408336706492e-01
8.828594770296131766e-02,7.458410677826780022e-01,5.334176064527809125e-01
-1.537741239704804475e+00,3.771502090235133720e-01,4.697107233680795080e-01
3.114455556994349950e-01,6.226053498993477930e-01,5.121234428343089951e-01
7.722695000642375573e-01,5.543965899283423981e-01,5.003375051209365543e-01
4.088463379582111812e-01,6.654386856297923591e-01,5.195247066483643650e-01
1.630195406977766048e-01,5.059718875673283600e-01,4.919700970921420669e-01
6.233289020028139893e-01,5.362621129540654508e-01,4.972040100071964952e-01
9.283397966925145683e-02,4.634336972312920189e-01,4.846198320828790096e-01
1.150700461681141845e-01,4.300945884578886158e-01,4.788590960778598138e-01
-6.444108539212483056e-01,3.710846145974768806e-01,4.686626363169407172e-01
-8.278570398243236816e-01,4.330481369669738068e-01,4.793694460501551902e-01
-3.655931218401694549e-01,5.817308884836210892e-01,5.050606571082794094e-01
-5.515014238265363716e-02,3.828674478059582165e-01,4.706986173015129671e-01
3.946168515242851060e-01,6.082854826447070540e-01,5.096490823035105810e-01
3.591120082335819697e-01,4.465488458718519516e-01,4.817022624553632948e-01
-3.456583218264936558e-02,4.348843591559306554e-01,4.796867308146950393e-01
-3.113893507039227071e-01,7.568011102721483585e-01,5.353114156669012136e-01
4.100367342736153109e-01,4.784888620471944853e-01,4.872212462540237432e-01
-4.286440574091491262e-01,4.256546854507195499e-01,4.780919157286179777e-01
7.129920981288015991e-01,4.901471414232832502e-01,4.892357053151484836e-01
1.283560170980950987e+00,3.680058263550273767e-01,4.681306459029000999e-01
-2.862918595648170639e-01,4.904902910226384694e-01,4.892949988693208185e-01
4.294686858343385594e-01,4.297210993707030746e-01,4.787945600986093231e-01
6.567657242506018678e-01,5.257505092133970548e-01,4.953876874848719414e-01
1.014487039267304880e+00,5.266968016351827320e-01,4.955511993790412406e-01
-1.054932368403518117e+00,4.875057967553829141e-01,4.887793017131968343e-01
-4.332231027812765145e-01,4.553425546438022442e-01,4.832217462269463026e-01
9.092590634667745142e-02,3.794917897667421935e-01,4.701153301195035161e-01
1.129681738778941652e-01,5.391739425291099952e-01,4.977071512755324445e-01
-5.271773124721532700e-01,4.596442914568542037e-01,4.839650525436056672e-01
2.233296070229459085e-01,5.277610487339143841e-01,4.957350929144554996e-01
1.959759268692601031e-01,6.084943500768401625e-01,5.096851729544258358e-01
5.399888174896322335e-01,2.952498901635097206e-01,4.555589918720126530e-01
-2.982022278364550583e-01,4.680942140993493150e-01,4.854251327736171517e-01
-1.638176948837122560e-01,5.861812498132120686e-01,5.058296445734503655e-01
1.981966047287231011e-02,5.344442205654545974e-01,4.968898924881141044e-01
6.083413827728234580e-01,7.329381718474865526e-01,5.311880874308995137e-01
-2.244402554240164105e-01,5.681563549598345197e-01,5.027150843890649812e-01
-1.316834826635481515e-01,5.882751901719573961e-01,5.061914610124851333e-01
8.338778253224135018e-01,3.970464605287367110e-01,4.731486392760924642e-01
1.250805262537003637e-01,3.148158693572438160e-01,4.589398393200019854e-01
1.228119520532414549e-01,5.018283641459552191e-01,4.912541288062655109e-01
4.372999629004782340e-01,5.194811540372439307e-01,4.943043921773401794e-01
3.063292584804633636e-02,3.620919965645403860e-01,4.671087825881617417e-01
6.676202943728472283e-02,4.324646335053513035e-01,4.792686212373724608e-01
-2.538323695022111082e-01,5.747524733626655502e-01,5.038548418143405927e-01
5.618525254012561865e-01,3.914509085118828557e-01,4.721817718594936153e-01
-9.547693172487886626e-02,4.949656568541571655e-01,4.900683069159303407e-01
2.029945267520059105e-01,5.083390507056745333e-01,4.923791242804064217e-01
-3.772705295986092389e-01,4.566874072582589594e-01,4.834541261903760878e-01
4.437433915068166312e-01,5.445315364131085856e-01,4.986329013967367163e-01
-1.202424749058079168e-01,3.877770224453510051e-01,4.715469532179499823e-01
-1.861317722627388038e-01,4.822994341198388324e-01,4.878796831632944975e-01
9.191777619835387811e-03,3.860712634908933794e-01,4.712522114751033220e-01
-3.677531743244767393e-01,4.720696770940274734e-01,4.861120615384416643e-01
6.496526969215439262e-01,5.001378861801696329e-01,4.909620274981777444e-01
1.000621375621350839e-01,2.776283222441240928e-01,4.525141234123291056e-01
-1.525412113216518373e+00,6.106732784557310501e-01,5.100616746554744729e-01
4.693919742367968495e-01,4.672483197023283297e-01,4.852789688691623859e-01
2.798737147152027468e-02,3.436069541985657949e-01,4.639147125296085861e-01
-9.071981651711896744e-02,4.558296203111983358e-01,4.833059073467305122e-01
8.972188707689909837e-01,3.848197413926588428e-01,4.710359582914510623e-01
4.274402787914167723e-01,6.230349855582522078e-01,5.121976804999320843e-01
6.328388035773646614e-02,4.505526672302425650e-01,4.823940913225868155e-01
-9.174199406772208798e-01,5.855821981870685811e-01,5.057261331600215737e-01
9.139361729315401139e-02,6.397603931462879645e-01,5.150876994967170663e-01
3.979801930040214319e-01,4.212583479323321889e-01,4.773322631534839267e-01
-5.375866833155305002e-01,3.488213849219901630e-01,4.648157251816946167e-01
3.833161526218833437e-01,3.625503839517653648e-01,4.671879883264968836e-01
1.351683472698417543e-01,6.863095116362705195e-01,5.231310213716278135e-01
7.560371437641637549e-01,5.408334043452712736e-01,4.979938932367015125e-01
5.011494026555364245e-01,4.312424983690452129e-01,4.790574458898078092e-01
1.098645500122986118e-01,4.149765403942241027e-01,4.762468161756616136e-01
9.581595951414553780e-02,6.164865767036552535e-01,5.110661669096719928e-01
1.320235865997924363e-01,5.233186883883960139e-01,4.949674879564575636e-01
5.093881722544251200e-01,3.690928174703977382e-01,4.683184694256586345e-01
3.167797575415418065e-01,5.098182029743175692e-01,4.926347101687033048e-01
-2.198117910569085121e-01,3.498861292330610051e-01,4.649997046314937599e-01
-1.034680975932270819e+00,4.138152853118631791e-01,4.760461604230007970e-01
-2.612203869421299007e-01,5.115106441599500675e-01,4.929271507057529922e-01
4.378728379967503082e-01,4.420971504321907775e-01,4.809330444664561277e-01
3.078750861104847039e-02,4.881224773968348973e-01,4.888858592819356197e-01
3.662673236244947117e-01,3.851276557798420930e-01,4.710891634778514026e-01
-4.335769828765317913e-01,5.610912001981395170e-01,5.014942811668384737e-01
7.914554952493668000e-03,4.671591140653871821e-01,4.852635548361097784e-01
-1.323706366296217296e-01,4.881641605213417612e-01,4.888930617982890081e-01
4.063846883612644567e-01,5.716572301422406799e-01,5.033200081094151290e-01
6.331306029717487238e-01,3.571996193554737853e-01,4.662634182525413062e-01
-6.405541710586255544e-01,4.750028511750539750e-01,4.866188909696782527e-01
2.562731597287245533e-01,3.001561878257677507e-01,4.564067615525524979e-01
4.713053098364407972e-02,5.918481619614825995e-01,5.068088424599836994e-01
-1.085586127472597973e+00,5.568329306289835356e-01,5.007584856483426883e-01
-6.890261581166080840e-02,5.006162257037674035e-01,4.910446808088868575e-01
5.525074166143659760e-01,3.822068541296281818e-01,4.705844719054321224e-01
-6.079213866190034121e-01,3.380979809388066637e-01,4.629628052418678918e-01
-2.644973061775357515e-01,5.772609728029421960e-01,5.042882908049056701e-01
4.551440180936451307e-01,4.597658229011150621e-01,4.839860522221350325e-01
1.776639618101787388e-01,3.537262957137699004e-01,4.656632552219143184e-01
7.189297909033378620e-01,6.545436666631658795e-01,5.176421329880125377e-01
3.420819332111649791e-01,5.852043606928194475e-01,5.056608458102018755e-01
-1.280913600287464926e-01,3.818148166766436313e-01,4.705167309143314380e-01
-1.070829301861283590e-02,6.179308525804002583e-01,5.113157264315205675e-01
-3.993501794752515877e-01,5.997523028809500500e-01,5.081746158972102467e-01
-4.651119031140364679e-02,4.069920555020173358e-01,4.748671599313182834e-01
2.877962405343478247e-01,5.098783243373822271e-01,4.926450986677850530e-01
-4.248306928880423161e-01,4.146924188850039661e-01,4.761977222116000608e-01
-3.101288175463413621e-01,5.468759053223305466e-01,4.990379899213338577e-01
-9.130547237819036654e-01,3.254736309677910278e-01,4.607814167736791755e-01
-2.501904661434789512e-01,4.700355806622449895e-01,4.857605856597103644e-01
-6.794736488385654249e-01,4.699555483891083574e-01,4.857467567118355367e-01
-1.018839926239274440e+00,6.067245499753448623e-01,5.093793654046300245e-01
1.250679532602992985e-02,4.066461576093005070e-01,4.748073914936501438e-01
3.982450726621582504e-01,5.294715902446355260e-01,4.960306610454414122e-01
3.498418389949526919e-01,4.823647762658184179e-01,4.878909737726370710e-01
3.334616411157421689e-01,3.388659090038096955e-01,4.630954971768381778e-01
-1.399087219142787442e+00,2.678527166754318678e-01,4.508249755903766531e-01
-1.858026244514874303e-01,3.852381205507733886e-01,4.711082509221953818e-01
-4.120792261683362684e-02,5.294498193640090333e-01,4.960268992083528006e-01
-8.468577320411705411e-01,4.298131631756395565e-01,4.788104680006309843e-01
4.415146394721448653e-01,4.051490920428377218e-01,4.745487103282592933e-01
-2.981954078478104009e-01,5.570901647245155575e-01,5.008029336786101737e-01
1.445210631116062346e-03,6.987630049399529142e-01,5.252828871503562036e-01
-1.396244314128207709e-01,3.990759684831088339e-01,4.734993223019852149e-01
-8.624035816056726533e-01,6.144890332160154456e-01,5.107210070924420586e-01
2.976748383157152844e-01,6.082850805685546813e-01,5.096490128279110854e-01
4.907852668426618270e-01,6.127490440299587782e-01,5.104203506345688091e-01
-4.883303354268803131e-01,3.865264226743151954e-01,4.713308594051897060e-01
-7.103904849439610092e-02,5.477647816846147322e-01,4.991915807716179598e-01
5.292927079968897663e-01,4.105485451839226974e-01,4.754816934001426243e-01
6.863986617877685381e-01,4.848910486777913142e-01,4.883274937930447424e-01
9.503882783052700067e-02,3.520948837111656515e-01,4.653813600481021551e-01
-1.357618463545059662e+00,4.938067528280070673e-01,4.898680574073072669e-01
8.209517555057487259e-01,4.881764665114253221e-01,4.888951881766704366e-01
